Date,Open,High,Low,Close,Volume
2010-01-04,116.1586,117.4861,114.1673,117.4861,853650
2010-01-05,118.4818,118.4818,115.163,115.163,916650
2010-01-06,115.4948,116.8224,114.4992,116.1586,618450
2010-01-07,116.1586,117.1543,114.1673,115.163,513450
2010-01-08,115.8267,115.8267,112.5079,114.8311,549150
2010-01-11,114.8311,115.163,112.176,112.176,606900
2010-01-12,112.176,113.8354,111.5123,113.8354,525000
2010-01-13,113.8354,113.8354,112.5079,113.8354,249900
2010-01-14,114.1673,115.163,113.5035,114.1673,342300
2010-01-15,114.4992,115.8267,114.4992,115.163,668850
2010-01-18,115.4948,123.1281,115.4948,123.1281,3429300
2010-01-19,126.7788,131.4252,124.4556,131.0933,5989200
2010-01-20,130.7614,131.4251,128.1063,129.4339,2747850
2010-01-21,129.102,130.0976,125.7832,126.7788,1355550
2010-01-22,125.1194,128.7701,125.1194,126.7788,1552950
2010-01-25,126.115,127.4426,122.1325,122.4643,1297800
2010-01-26,122.4644,124.7875,114.1673,115.8267,1699950
2010-01-27,115.8267,116.4905,111.1804,112.8398,1027950
2010-01-28,113.1717,116.1586,113.1717,115.163,683550
2010-01-29,115.1629,118.1499,110.8485,116.4905,1039500
2010-02-01,116.8223,117.1542,114.1673,115.4948,512400
2010-02-02,116.1586,118.1499,111.8441,112.8398,722400
2010-02-03,113.8354,114.8311,112.5079,114.4992,559650
2010-02-04,115.4948,115.8267,114.4992,115.163,385350
2010-02-05,111.5123,114.1673,110.1847,111.5123,897750
2010-02-08,111.8441,113.8354,111.5123,113.1717,504000
2010-02-09,113.8354,114.1673,112.8398,112.8398,648900
2010-02-10,114.1673,115.163,113.1717,113.8354,434700
2010-02-22,115.8267,116.1586,114.8311,115.163,401100
2010-02-23,115.8267,116.4905,111.5122,114.4992,711900
2010-02-24,114.1673,115.1629,113.5035,114.4992,362250
2010-02-25,115.1629,116.1586,112.8398,114.8311,542850
2010-02-26,115.4948,115.8267,112.5079,114.8311,481950
2010-03-01,115.4948,115.8267,114.4992,115.4948,323400
2010-03-02,115.4948,116.1586,115.163,115.8267,303450
2010-03-03,115.8267,120.805,115.8267,120.1412,1357650
2010-03-04,120.8049,121.4687,117.1542,118.4817,567000
2010-03-05,118.8137,119.4774,117.818,118.8137,402150
2010-03-08,119.4774,119.8093,118.4818,119.1455,452550
2010-03-09,119.4774,122.1325,119.4774,120.4731,1111950
2010-03-10,120.805,121.4687,118.8137,119.8093,465150
2010-03-11,120.1412,123.7919,120.1412,120.8049,1157100
2010-03-12,121.4687,122.1325,120.8049,121.1368,509250
2010-03-15,120.8049,121.1368,118.4818,119.4774,536550
2010-03-16,119.4774,120.1412,118.8137,120.1412,328650
2010-03-17,120.4731,122.1325,120.4731,121.8006,497700
2010-03-18,121.8006,122.4644,121.1368,121.8006,325500
2010-03-19,122.1325,125.7832,122.1325,123.46,1065750
2010-03-22,123.1281,123.46,121.8006,123.1281,521850
2010-03-23,123.46,127.1107,123.46,123.7919,1126650
2010-03-24,124.7875,127.7745,124.7875,125.7832,1363950
2010-03-25,125.7831,127.7744,124.1237,127.1107,1021650
2010-03-26,126.7788,133.7483,126.7788,132.0889,2303700
2010-03-29,132.0889,132.7527,129.7657,129.7657,1160250
2010-03-30,129.7658,130.7614,124.1238,124.7875,1126650
2010-03-31,124.7875,126.4469,124.4557,126.4469,889350
2010-04-01,126.4469,127.4426,124.4557,125.1194,723450
2010-04-02,125.7832,127.7745,125.4513,126.7788,494550
