Date,Open,High,Low,Close,Volume
2010-01-04,36.7531,37.0966,35.8944,36.2379,4803000
2010-01-05,36.2379,36.4096,34.3487,34.5205,12044000
2010-01-06,34.5205,34.864,34.0739,34.864,8980000
2010-01-07,35.0357,36.7531,34.864,35.5509,15001000
2010-01-08,35.7227,35.8944,34.5205,35.5509,5122000
2010-01-11,35.3792,36.4097,35.3792,36.4097,4251000
2010-01-12,36.0662,36.2379,35.0357,35.3792,4315000
2010-01-13,34.6922,35.2074,33.7991,34.1083,10454000
2010-01-14,34.3487,36.2379,34.3144,35.7227,9654000
2010-01-15,36.2379,36.7531,35.8944,36.0662,8815000
2010-01-18,35.7227,36.4097,35.3792,36.0662,3476000
2010-01-19,36.0662,36.4096,34.6922,34.864,5956000
2010-01-20,35.3792,35.3792,34.3144,35.0357,4689000
2010-01-21,34.6922,34.864,34.0739,34.3144,4528000
2010-01-22,33.6618,33.9709,32.9748,33.1465,7599000
2010-01-25,33.1465,34.2113,33.1465,33.6961,4502000
2010-01-26,34.3487,34.3487,31.4634,31.9443,7479000
2010-01-27,32.1161,32.9061,31.6352,32.2878,5869000
2010-01-28,32.7343,33.6617,32.013,33.4213,7647000
2010-01-29,32.6656,32.8374,31.9443,32.3908,6528000
2010-02-01,32.6313,32.7687,31.4634,31.7726,5402000
2010-02-02,32.2878,32.3909,30.3986,30.3986,8792000
2010-02-03,30.9139,32.1848,30.8108,32.1161,9485000
2010-02-04,32.1504,33.0091,32.0817,32.6313,11185000
2010-02-05,30.9139,31.6008,30.4673,30.9139,11762000
2010-02-08,31.326,32.3565,31.0856,31.6352,8555000
2010-02-09,31.9787,33.6274,31.7726,33.2496,8823000
2010-02-10,33.5931,33.5931,32.6313,32.6313,8790000
2010-02-22,33.6617,33.6617,32.6656,32.7,4142000
2010-02-23,32.7,32.8374,32.013,32.3908,3817000
2010-02-24,32.013,32.7687,31.9787,32.1161,3490000
2010-02-25,32.4595,32.5626,31.2573,31.326,4918000
2010-02-26,31.4978,31.7726,30.7421,31.0169,5730000
2010-03-01,31.2573,32.6313,31.0856,32.2878,4424000
2010-03-02,32.9404,32.9404,32.2191,32.2535,3919000
2010-03-03,32.4939,32.6656,32.0474,32.2535,2863000
2010-03-04,32.6313,32.6313,31.9443,31.9443,2763000
2010-03-05,32.2191,32.803,32.2191,32.5282,2894000
2010-03-08,32.9404,33.7648,32.8717,33.49,6197000
2010-03-09,33.49,34.864,33.49,34.5205,9633000
2010-03-10,34.864,34.864,33.8678,34.0052,5014000
2010-03-11,34.177,34.3487,33.5244,33.6961,4578000
2010-03-12,33.9709,34.6922,33.6617,34.3487,6594000
2010-03-15,34.3487,34.5205,33.5243,33.5243,3674000
2010-03-16,33.6961,34.28,33.6274,34.1426,3247000
2010-03-17,34.5205,35.2074,34.3487,35.2074,6983000
2010-03-18,35.3792,35.3792,34.6922,35.3792,5217000
2010-03-19,35.3792,35.5509,34.6922,35.5509,4281000
2010-03-22,35.3792,35.5509,34.3487,34.5205,3673000
2010-03-23,34.6922,34.8639,33.9365,33.9709,3983000
2010-03-24,34.5205,34.5205,34.0739,34.0739,3073000
2010-03-25,33.8335,34.5205,33.8335,34.2457,2648000
2010-03-26,34.2457,35.0357,33.9709,35.0357,4914000
2010-03-29,35.2074,35.2074,34.6922,34.6922,3627000
2010-03-30,35.0357,35.0357,34.177,34.3487,3580000
2010-03-31,34.0396,34.5205,33.9365,34.0052,3219000
2010-04-01,34.0052,35.0357,34.0052,34.5205,7768000
2010-04-02,35.3792,36.5814,35.3792,35.8944,13727000
2010-04-06,36.2379,36.7531,35.8944,36.0662,9223000
2010-04-07,36.4096,36.7531,35.3792,35.3792,7263000
2010-04-08,35.7227,36.0662,35.3792,35.7227,5917000
2010-04-09,36.2379,36.4097,35.5509,36.4097,5779000
2010-04-12,37.0966,37.2684,36.5814,37.0966,9044000
2010-04-13,36.7531,37.2684,36.2379,36.2379,4932000
2010-04-14,36.4096,36.7531,36.0662,36.7531,2876000
2010-04-15,37.0966,37.2684,36.4097,36.9249,4363000
2010-04-16,37.0966,37.0966,36.0662,36.2379,2985000
2010-04-19,35.3792,36.0662,34.6922,34.6922,4617000
2010-04-20,35.0357,35.7227,34.6922,35.7227,4370000
2010-04-21,36.0662,37.0966,36.0662,36.5814,5685000
2010-04-22,36.4097,36.9249,36.0662,36.4097,3699000
2010-04-23,37.0966,37.6118,36.5814,37.0966,5686000
2010-04-26,37.4401,38.2988,37.4401,38.2988,6811000
2010-04-27,38.2988,38.2988,37.4401,37.7836,3492000
2010-04-28,36.4096,37.6118,36.4096,37.6118,3102000
2010-04-29,38.1271,38.2988,37.0966,37.0966,5321000
2010-04-30,38.1271,38.8141,36.7531,37.2684,12119000
2010-05-03,37.4401,37.7836,36.0662,36.9249,6124000
2010-05-04,37.4401,37.4401,35.3792,36.0662,7161000
2010-05-05,35.0357,35.5509,34.3487,34.6922,9064000
2010-05-06,34.6922,35.0357,33.5587,33.6961,5988000
2010-05-07,32.9748,34.864,32.9748,34.6922,6708000
2010-05-10,34.6922,34.8639,34.0396,34.3487,5279000
2010-05-11,34.6922,35.0357,34.0739,34.0739,5153000
2010-05-12,34.3487,34.5205,33.0435,33.3183,4698000
2010-05-13,34.0052,34.3487,33.6961,34.0052,4394000
2010-05-14,33.8678,34.3144,33.6617,34.177,2930000
2010-05-17,34.0052,34.0052,32.3221,32.803,5490000
2010-05-18,32.8374,33.0091,30.8452,31.4291,10804000
2010-05-19,30.9482,32.0817,30.7765,31.6695,7627000
2010-05-20,31.91,31.9443,30.8108,30.8452,5728000
2010-05-21,29.9521,30.536,29.4025,30.0551,6567000
2010-05-24,30.3986,30.6734,30.2612,30.433,3187000
2010-05-25,30.2269,30.3643,28.3033,28.7155,7454000
2010-05-26,28.8873,29.9177,28.7842,29.6086,6814000
2010-05-27,29.6773,31.1543,29.2651,31.0169,5551000
2010-05-28,31.7039,32.013,31.2917,31.5665,6742000
2010-05-31,31.5665,31.9443,31.4291,31.9443,3262000
2010-06-01,31.9443,31.9787,31.2573,31.2573,2826000
2010-06-02,30.9139,31.0856,29.7116,29.849,10192000
2010-06-03,30.3299,30.7421,30.3299,30.7421,6947000
2010-06-04,30.9138,30.9825,30.0895,30.0895,5672000
2010-06-07,28.5094,30.0895,28.5094,29.9177,5091000
2010-06-08,29.9521,30.3986,29.6429,30.0551,4033000
2010-06-09,30.1925,30.2956,29.059,29.3338,4994000
2010-06-10,29.9177,30.3986,29.3682,30.3643,3429000
2010-06-11,31.1543,31.2573,30.4673,30.7421,5313000
2010-06-14,31.0856,31.1886,30.7421,30.7765,2579000
2010-06-15,30.9138,31.1543,30.7765,30.9482,2855000
2010-06-17,31.2573,31.2917,30.8108,30.9482,4456000
2010-06-18,30.9482,31.223,30.536,30.536,2260000
2010-06-21,31.0169,31.0856,30.6734,30.9139,3223000
2010-06-22,30.9139,31.0512,30.7078,30.7078,1566000
2010-06-23,30.6734,31.7382,30.5704,31.7382,4972000
2010-06-24,31.8413,32.1848,31.4978,31.7382,4637000
2010-06-25,31.326,31.4634,30.7765,30.9139,2582000
2010-06-28,31.2573,31.2573,30.8108,30.9482,2279000
2010-06-29,31.1199,31.4634,30.4673,30.536,3580000
2010-06-30,29.1964,30.2269,29.1964,29.9177,3550000
2010-07-01,29.9177,30.3986,29.9177,30.0551,2021000
