Date,Open,High,Low,Close,Volume
2010-01-04,11.1305,11.2614,11.0978,11.2287,11352743
2010-01-05,11.3269,11.7198,11.2942,11.6215,66014152
2010-01-06,11.6215,11.9162,11.5888,11.8671,49311328
2010-01-07,11.8998,11.9162,11.6215,11.6379,19903785
2010-01-08,11.6379,11.7198,11.507,11.5888,14637687
2010-01-11,11.5888,11.7198,11.3597,11.376,24989528
2010-01-12,11.376,11.5397,11.2287,11.3106,21960661
2010-01-13,11.1305,11.2123,11.0978,11.1305,32697994
2010-01-14,11.2942,11.2942,11.1632,11.196,11232965
2010-01-15,11.2287,11.2778,11.1796,11.2778,9915408
2010-01-18,11.196,11.2614,11.1632,11.196,7310583
2010-01-19,11.2451,11.376,11.1469,11.2451,12948405
2010-01-20,11.2778,11.2942,11.1305,11.1305,8687340
2010-01-21,11.1305,11.1796,11.0978,11.0978,8520753
2010-01-22,10.9832,11.0159,10.3284,10.4103,71503285
2010-01-25,10.3121,10.4921,10.132,10.4758,29582391
2010-01-26,10.4758,10.5412,9.821,9.952,43552351
2010-01-27,10.0502,10.0502,9.7883,9.8374,28805900
2010-01-28,9.8865,10.132,9.8865,9.9847,15649604
2010-01-29,9.8538,9.8538,9.5591,9.7719,30985307
2010-02-01,9.8374,9.9356,9.641,9.6573,29501163
2010-02-02,9.821,9.8865,9.5919,9.6737,18617893
2010-02-03,9.8374,9.9192,9.641,9.7719,11548243
2010-02-04,9.7719,9.8374,9.6901,9.8047,5231679
2010-02-05,9.5264,9.5591,9.3463,9.3463,17151646
2010-02-08,9.2809,9.33,9.199,9.2645,9006748
2010-02-09,9.2154,9.5591,9.2154,9.4282,10778635
2010-02-10,9.5428,9.7719,9.4282,9.6246,24043695
2010-02-22,9.7392,9.9029,9.7392,9.7556,14981876
2010-02-23,9.821,9.9029,9.7556,9.8538,12604216
2010-02-24,9.821,10.0011,9.7719,9.952,12582188
2010-02-25,9.952,9.952,9.5591,9.6246,19362719
2010-02-26,9.5755,9.7392,9.5755,9.6901,10596903
2010-03-01,9.7719,9.9847,9.6901,9.8538,13494978
2010-03-02,10.0011,10.0011,9.821,9.9029,11999819
2010-03-03,9.952,10.0666,9.9192,9.952,13244408
2010-03-04,10.0829,10.1811,9.7719,9.8374,18028641
2010-03-05,9.9356,10.0174,9.7064,9.8047,18348049
2010-03-08,9.821,9.8865,9.7228,9.7392,19928567
2010-03-09,9.7392,9.7883,9.6901,9.7228,9991130
2010-03-10,9.7228,9.7392,9.6573,9.7228,14619789
2010-03-11,9.7719,9.7883,9.7064,9.7064,10697406
2010-03-12,9.7064,9.7228,9.6082,9.641,8962692
2010-03-15,9.6901,9.8865,9.5591,9.5591,14636310
2010-03-16,9.7064,9.7064,9.4937,9.5591,9211885
2010-03-17,9.6901,9.7228,9.5428,9.6246,21675672
2010-03-18,9.6901,9.7064,9.6082,9.641,29404789
2010-03-19,9.7065,9.7719,9.6246,9.7719,16453630
2010-03-22,9.821,9.821,9.5755,9.5919,14472476
2010-03-23,9.641,9.6573,9.51,9.51,15834089
2010-03-24,9.6573,9.7556,9.6082,9.641,19171350
2010-03-25,9.6737,9.7228,9.5755,9.6737,14937820
2010-03-26,9.6573,9.7064,9.5591,9.641,20289277
2010-03-29,9.6573,9.821,9.641,9.821,27386463
2010-03-30,9.8865,9.8865,9.7556,9.8374,17985961
2010-03-31,9.8538,9.8538,9.7228,9.8047,13744171
2010-04-01,9.821,9.8701,9.7883,9.8047,37282597
2010-04-02,9.8701,9.9029,9.8047,9.8701,16457760
2010-04-06,9.8865,9.9029,9.821,9.8374,16431602
2010-04-07,9.8374,9.8865,9.7228,9.821,16157627
2010-04-08,9.821,9.8701,9.6573,9.6901,23718780
2010-04-09,9.6901,9.7556,9.6737,9.7064,7656149
2010-04-12,9.821,9.8701,9.7228,9.7556,21385176
2010-04-13,9.7556,9.821,9.7065,9.7556,9107251
2010-04-14,9.7883,9.821,9.7065,9.7719,10292640
2010-04-15,9.8374,9.952,9.821,9.952,29382761
2010-04-16,9.9847,10.0011,9.821,9.8374,24383754
2010-04-19,9.7556,9.7719,9.3955,9.4282,29311170
2010-04-20,9.4937,9.5264,9.3463,9.3627,25969779
2010-04-21,9.3791,9.4609,9.2481,9.3136,33347823
2010-04-22,9.2809,9.2809,9.1663,9.199,28040423
2010-04-23,9.199,9.2318,9.1008,9.1008,36592841
2010-04-26,9.2318,9.4446,9.2318,9.4282,25863769
2010-04-27,9.4282,9.4282,9.2809,9.33,14435304
2010-04-28,9.1336,9.2809,9.1336,9.2318,20688537
2010-04-29,9.2972,9.2972,9.1663,9.2645,12338502
2010-04-30,9.3463,9.3791,9.2318,9.2645,14904778
2010-05-03,9.2645,9.3136,9.1172,9.2645,17421491
2010-05-04,9.2809,9.3136,9.019,9.0353,30376780
2010-05-05,8.8062,8.8062,8.4133,8.6098,62575012
2010-05-06,8.6098,8.6425,8.3479,8.3642,35655269
2010-05-07,8.0532,8.3151,8.0532,8.3151,22317241
2010-05-10,8.3479,8.8717,8.3479,8.708,33305144
2010-05-11,8.7735,8.8553,8.577,8.577,20724332
2010-05-12,8.6425,8.708,8.577,8.577,8479450
2010-05-13,8.7407,8.8389,8.6752,8.8062,13532150
2010-05-14,8.7735,8.8062,8.7243,8.8062,4935676
2010-05-17,8.7243,8.7407,8.5443,8.6098,9945697
2010-05-18,8.6425,8.6916,8.5934,8.6589,7930124
2010-05-19,8.6261,8.8717,8.5607,8.8717,14746451
2010-05-20,8.8717,8.9044,8.6589,8.7571,16738619
2010-05-21,8.5279,8.5607,8.3806,8.4952,16552757
2010-05-24,8.5116,8.7735,8.5116,8.708,9697880
2010-05-25,8.5443,8.6261,8.3479,8.3479,15538086
2010-05-26,8.4461,8.6098,8.3806,8.4625,19705532
2010-05-27,8.6425,8.8717,8.5116,8.7898,16043356
2010-05-28,8.9044,8.9535,8.7735,8.8389,13676710
2010-05-31,8.9371,8.9535,8.8389,8.9535,10679509
2010-06-01,8.9371,8.9862,8.8553,8.9535,10240323
2010-06-02,8.888,8.9535,8.7898,8.8389,9119642
2010-06-03,8.9699,8.9699,8.888,8.9208,8944794
2010-06-04,8.9044,8.9371,8.8389,8.8553,4881982
2010-06-07,8.577,8.7898,8.577,8.7243,7957659
2010-06-08,8.6752,8.8389,8.6752,8.7898,4276209
2010-06-09,8.888,8.888,8.7571,8.7735,8837407
2010-06-10,8.8389,8.8553,8.6589,8.8389,7373913
2010-06-11,8.9044,8.9862,8.888,8.9371,10658857
2010-06-14,8.9862,9.0026,8.9208,8.9699,9529916
2010-06-15,8.9699,9.0517,8.9371,9.0353,12780441
2010-06-17,9.0353,9.1008,9.0353,9.0681,12264157
2010-06-18,9.1336,9.1663,9.0026,9.1008,19460469
2010-06-21,9.2972,9.3627,9.199,9.2809,21228226
2010-06-22,9.2645,9.33,9.2318,9.2972,11008554
2010-06-23,9.2972,9.2972,9.1336,9.199,9030153
2010-06-24,9.1663,9.199,9.1008,9.199,6275261
2010-06-25,9.1008,9.1008,9.0353,9.0681,8318369
2010-06-28,9.0845,9.1336,9.0353,9.0353,7383551
2010-06-29,9.1499,9.2481,9.0353,9.0353,13857065
2010-06-30,8.8717,8.9371,8.8389,8.9371,11746496
2010-07-01,8.9044,8.9044,8.8062,8.8389,7901212
2010-07-02,8.9044,9.0517,8.8717,8.9699,8935157
2010-07-05,9.0353,9.2645,8.9208,9.2318,11482158
2010-07-06,9.1663,9.51,9.1663,9.4937,25328210
2010-07-07,9.4937,9.4937,9.33,9.3463,10696030
2010-07-08,9.4282,9.4773,9.3136,9.3463,10332566
2010-07-09,9.3463,9.4937,9.3463,9.4773,17455910
2010-07-12,9.5264,9.5591,9.4937,9.51,15335703
2010-07-13,9.51,9.5428,9.4446,9.4446,23753199
2010-07-14,9.5318,9.689,9.5318,9.689,35897579
2010-07-15,9.689,9.689,9.6017,9.6017,13391721
2010-07-16,9.6191,9.7239,9.3922,9.5144,33974248
2010-07-19,9.4271,9.5318,9.3398,9.5318,15067235
2010-07-20,9.5318,9.654,9.3922,9.6017,12019094
2010-07-21,9.6366,9.654,9.4969,9.5493,7641004
2010-07-22,9.6366,9.8635,9.6017,9.8112,27537906
2010-07-23,9.8985,10.0207,9.8112,9.9508,20999684
2010-07-26,10.0556,10.0556,9.881,10.0381,14824926
2010-07-27,10.0032,10.0556,9.8985,9.8985,6005416
2010-07-28,9.8635,10.0381,9.8461,10.0032,15532579
2010-07-29,10.0556,10.3,9.9508,10.2476,31487824
2010-07-30,10.2651,10.5618,10.2651,10.4047,56113888
2010-08-02,10.4396,10.6491,10.4222,10.4746,38561605
2010-08-03,10.6142,10.6142,10.4222,10.5793,24003769
2010-08-04,10.5793,10.5968,10.3698,10.4396,20451734
2010-08-05,10.4047,10.4571,10.1254,10.2301,21526982
2010-08-06,10.0905,10.4222,10.0381,10.4047,30745751
2010-08-09,10.6142,10.6491,10.5618,10.5618,37348681
2010-08-10,10.684,10.8586,10.6317,10.6317,34504300
2010-08-11,10.6666,10.719,10.5793,10.6142,18630284
2010-08-12,10.492,10.5618,10.3873,10.5095,10518428
2010-08-13,10.4746,10.5095,10.2476,10.4396,26736633
2010-08-16,10.4746,10.4746,10.1254,10.2476,32059178
2010-08-17,10.2476,10.2476,10.0556,10.0905,25921593
2010-08-18,10.1603,10.2127,10.073,10.0905,18876724
2010-08-19,10.1254,10.1603,10.0032,10.0381,14440811
2010-08-20,10.0032,10.1079,9.9508,10.0556,15498160
2010-08-23,10.1254,10.6142,10.1254,10.5095,45216851
2010-08-24,10.5793,10.684,10.4746,10.4746,42698761
2010-08-25,10.4746,10.4746,10.1778,10.2301,22847293
2010-08-26,10.2301,10.3349,10.1254,10.2651,15133320
2010-08-27,10.4047,10.4047,10.2825,10.3698,8731397
2010-08-30,10.5095,10.5269,10.2301,10.3174,11011307
2010-08-31,10.2301,10.3174,10.1254,10.2825,12094815
2010-09-01,10.3,10.5095,10.3,10.4746,20224569
2010-09-02,10.6491,10.8586,10.6491,10.8062,50781706
2010-09-03,10.8237,11.103,10.8237,11.103,58224457
2010-09-06,11.1729,11.2427,11.103,11.103,33127542
2010-09-07,11.1729,11.1729,10.8935,10.9285,15372875
2010-09-08,10.8935,10.8935,10.7539,10.8761,11007177
2010-09-09,11.0157,11.0157,10.7888,10.911,11618457
2010-09-10,11.0332,11.2252,11.0332,11.1729,36044892
2010-09-13,11.3474,11.5045,11.3474,11.4522,28211141
2010-09-14,11.522,11.522,11.3474,11.522,23019387
2010-09-15,11.522,11.522,11.2776,11.4871,17381565
2010-09-16,11.4871,11.522,11.3125,11.4696,11687295
2010-09-17,11.4871,11.5046,11.33,11.3823,11533098
2010-09-20,11.4696,11.749,11.4696,11.6617,23782111
2010-09-21,11.7315,11.8013,11.4522,11.6268,16306317
2010-09-23,11.6268,11.6268,11.2951,11.3125,13287088
2010-09-24,11.3125,11.3823,11.1729,11.2776,17191572
2010-09-27,11.2951,11.7315,11.2427,11.6442,28662717
2010-09-28,11.6268,11.8537,11.522,11.8537,30672783
2010-09-29,11.8712,11.9061,11.5744,11.5744,26667795
2010-09-30,11.5569,11.6617,11.4347,11.6617,10525312
2010-10-01,11.6268,11.714,11.4871,11.6791,9250434
2010-10-04,11.6617,11.7839,11.6093,11.6268,12802469
2010-10-05,11.5918,11.6268,11.4696,11.6093,10375245
2010-10-06,11.6617,11.9061,11.6268,11.8886,29810933
2010-10-07,11.9061,12.2901,11.7664,12.1854,38890650
2010-10-08,12.0457,12.133,11.7839,11.9934,35919607
2010-10-11,12.0283,12.1505,11.7664,11.8013,20212179
2010-10-12,11.8537,11.8712,11.6617,11.6791,13684971
2010-10-13,11.714,11.8362,11.6442,11.6966,19796398
2010-10-14,11.8712,12.0457,11.8188,11.941,21093304
2010-10-15,12.0457,12.0457,11.749,11.7839,7525357
2010-10-18,11.7839,11.8188,11.5046,11.6268,10262351
2010-10-19,11.6268,11.6268,11.3474,11.3823,10819938
2010-10-20,11.3649,11.5046,11.3474,11.3474,14465592
2010-10-21,11.3649,11.5569,11.2951,11.522,10300900
2010-10-22,11.5744,11.6268,11.3823,11.6268,12598709
2010-10-25,11.6268,11.749,11.522,11.6093,10647843
2010-10-26,11.5744,11.6966,11.4522,11.6966,12997969
2010-10-27,11.6966,11.714,11.3998,11.5395,13983727
2010-10-28,11.5395,11.6617,11.3823,11.4347,16201684
2010-10-29,11.4173,11.4173,11.2776,11.3823,12595955
2010-11-01,11.3823,11.5744,11.3823,11.522,12130611
2010-11-02,11.5918,11.6966,11.522,11.6791,9633173
2010-11-03,11.7315,11.941,11.7315,11.9061,22862437
2010-11-04,11.941,12.0108,11.8537,11.9061,14184734
2010-11-05,11.9584,11.9759,11.7315,11.8362,10894283
2010-11-08,11.8712,12.0283,11.8362,11.9759,15460988
2010-11-09,12.0108,12.0457,11.8712,11.9061,5116031
2010-11-10,11.9759,12.0457,11.8886,11.941,8768569
2010-11-11,11.941,11.9759,11.749,11.8013,7953528
2010-11-12,11.6966,11.7315,11.4696,11.5918,22326878
2010-11-15,11.5744,11.5744,11.1729,11.2601,15685399
2010-11-16,11.2776,11.3125,11.0332,11.3125,21827115
2010-11-17,11.1729,11.2951,11.1729,11.2427,6129325
2010-11-18,11.2427,11.3125,11.1729,11.2252,5903536
2010-11-19,11.3125,11.33,11.0856,11.1379,13833660
2010-11-22,11.2427,11.3125,11.1903,11.2252,7322973
2010-11-23,11.2078,11.2427,10.9983,11.0507,15492653
2010-11-24,10.9808,11.0332,10.684,10.8062,20866139
2010-11-25,10.719,10.9808,10.6491,10.9808,16460514
2010-11-26,11.0141,11.0318,10.9257,10.9257,12832372
2010-11-29,11.1025,11.1025,10.9434,10.9611,10218043
