Date,Open,High,Low,Close,Volume
2010-01-04,30.7926,30.7926,29.7399,29.8386,13517000
2010-01-05,29.8386,30.0689,28.9504,29.4767,12566000
2010-01-06,29.0161,29.6083,29.0161,29.3451,9646000
2010-01-07,29.2793,29.8057,28.6872,28.8846,14632000
2010-01-08,28.9504,29.1806,28.095,28.8517,16620000
2010-01-11,28.8517,29.0819,28.753,28.8846,8134000
2010-01-12,28.8846,29.0162,28.4898,28.753,5483000
2010-01-13,28.3253,28.424,28.0292,28.1608,20610000
2010-01-14,28.2924,28.6214,28.1608,28.424,14737000
2010-01-15,28.4898,28.753,28.1937,28.2266,11152000
2010-01-18,28.095,28.5556,28.0292,28.2266,6438000
2010-01-19,28.8188,29.8057,28.8188,29.2793,32053000
2010-01-20,29.6083,29.8057,28.6214,28.6214,18904000
2010-01-21,28.3253,28.6214,27.766,27.9634,11302000
2010-01-22,27.3712,27.6015,26.6475,26.6804,14038000
2010-01-25,26.1211,27.2067,26.1211,26.5159,8101000
2010-01-26,26.7133,26.9436,25.6605,25.8908,13722000
2010-01-27,26.0553,26.3185,25.3974,25.6605,7576000
2010-01-28,25.8579,26.5159,25.7592,26.0553,8733000
2010-01-29,25.6605,25.9237,25.3645,25.6934,5301000
2010-02-01,25.529,25.7921,23.9498,23.9498,26359000
2010-02-02,24.3446,24.4762,23.3577,23.6209,16301000
2010-02-03,24.0156,24.0814,23.588,23.7524,11422000
2010-02-04,24.0156,24.4104,23.5551,24.0814,13663000
2010-02-05,23.2919,23.2919,22.4036,22.4036,17182000
2010-02-08,21.7128,22.8971,21.6799,22.5023,15435000
2010-02-09,22.9629,24.0485,22.6339,23.884,24620000
2010-02-10,24.0485,24.5749,23.8182,23.884,17713000
2010-02-22,24.7065,24.7394,24.2788,24.2788,8084000
2010-02-23,24.0485,24.6078,24.0485,24.4762,15218000
2010-02-24,24.3446,24.4104,23.9498,24.1472,12518000
2010-02-25,24.4762,24.4762,23.3577,23.4893,9707000
2010-02-26,23.884,24.0156,23.1932,23.588,6573000
2010-03-01,23.6867,24.2459,23.588,23.9498,11421000
2010-03-02,24.0156,25.0684,24.0156,24.5749,18527000
2010-03-03,24.9368,24.9368,24.2459,24.4104,8444000
2010-03-04,24.4762,25.0026,24.3117,24.3117,10624000
2010-03-05,24.9368,25.6605,24.9368,25.4961,21161000
2010-03-08,25.8579,26.1869,25.6605,25.6605,11068000
2010-03-09,25.9237,26.2198,25.5618,25.9895,11179000
2010-03-10,26.1869,26.4501,25.7921,26.154,14156000
2010-03-11,26.154,26.2856,25.4632,25.4961,8430000
2010-03-12,26.0224,26.1211,25.6934,25.6934,7297000
2010-03-15,25.6605,25.7921,24.8052,24.8381,7043000
2010-03-16,24.7723,25.2,24.7723,25.1013,5889000
2010-03-17,25.5289,26.4501,25.3316,26.4501,15232000
2010-03-18,26.4172,26.812,26.2198,26.4501,13833000
2010-03-19,26.5159,26.812,26.2198,26.6804,8358000
2010-03-22,26.6146,26.6804,26.1869,26.2198,4511000
2010-03-23,26.4501,27.0423,26.2527,26.4501,13210000
2010-03-24,26.7791,26.9436,26.3185,26.3185,7215000
2010-03-25,26.4501,26.5159,26.0553,26.3185,6666000
2010-03-26,26.3185,26.6146,26.0224,26.1211,8623000
2010-03-29,26.3185,27.1081,26.2856,27.1081,9497000
2010-03-30,27.3054,27.5357,26.8449,27.0752,8757000
2010-03-31,27.0752,27.2397,26.7133,26.812,4717000
2010-04-01,26.8449,27.2726,26.7462,27.2397,7130000
2010-04-02,27.3055,27.3055,26.9107,26.9765,4260000
2010-04-06,27.3054,27.6673,27.1739,27.3712,9783000
2010-04-07,27.5028,27.766,26.7133,26.7133,10643000
2010-04-08,26.7133,26.9765,26.0553,26.3185,13199000
2010-04-09,26.3185,27.1739,26.3185,27.0752,12800000
2010-04-12,27.3054,27.4041,26.5159,26.7133,6246000
2010-04-13,26.7133,27.0752,26.3185,26.9436,10546000
2010-04-14,27.3054,27.3054,26.9436,27.1739,8232000
2010-04-15,27.437,27.4699,26.8449,27.3054,12609000
2010-04-16,27.1739,27.2397,26.7133,26.812,7688000
2010-04-19,26.3843,27.1081,26.3185,26.3185,13207000
2010-04-20,26.812,27.7002,26.812,27.6344,17799000
2010-04-21,28.4569,29.4767,28.3253,28.4569,32719000
2010-04-22,28.753,29.4767,28.6214,29.378,37215000
2010-04-23,29.6083,29.8386,29.082,29.707,37897000
2010-04-26,30.1347,30.9242,29.9702,30.4637,32479000
2010-04-27,30.7926,30.7926,29.8057,29.9373,16596000
2010-04-28,28.9503,30.3979,28.9503,30.2005,19635000
2010-04-29,30.7269,32.2402,30.7269,31.2861,48627000
2010-04-30,31.8454,31.9441,30.7926,31.2861,20950000
2010-05-03,31.2861,31.4177,30.4308,30.8255,11126000
2010-05-04,30.9242,31.1874,30.365,30.7927,13230000
2010-05-05,29.8715,29.9044,28.8517,29.1806,21470000
2010-05-06,28.9504,29.9373,28.5227,28.6872,16845000
2010-05-07,27.3054,28.7859,27.3054,28.7859,19585000
