Date,Open,High,Low,Close,Volume
2010-01-04,199.3995,200.6266,190.5032,194.4912,3049629
2010-01-05,195.7183,207.989,192.9574,200.3198,4566855
2010-01-06,201.8536,208.6026,201.8536,206.4552,3194855
2010-01-07,206.4551,210.4431,200.9333,201.2401,2968440
2010-01-08,199.7063,200.6266,191.4235,196.3318,2874465
2010-01-11,193.2641,198.1724,193.2641,194.798,1749669
2010-01-12,193.8776,207.989,190.5032,202.4672,3994686
2010-01-13,196.9453,205.2281,196.3318,196.3318,2602934
2010-01-14,196.3318,200.013,192.9573,195.7183,1785742
2010-01-15,199.3995,209.2161,198.1724,207.989,2907003
2010-01-18,203.6942,209.8296,203.0807,208.6025,2396479
2010-01-19,205.5348,207.3754,194.1844,196.025,2969895
2010-01-20,196.025,199.3995,191.4235,196.025,1537601
2010-01-21,188.9694,192.037,182.5272,182.5272,3492374
2010-01-22,172.7106,180.9934,172.7106,177.3121,1950823
2010-01-25,172.4039,176.6986,171.7903,173.6309,1402667
2010-01-26,177.3122,179.1527,168.7226,169.3362,2139397
2010-01-27,169.3362,172.7106,157.679,159.5196,2459372
2010-01-28,161.3602,166.5753,157.679,165.9617,1866099
2010-01-29,162.5873,163.8144,158.9061,161.0535,1134151
2010-02-01,164.1211,166.2685,162.2805,163.2008,1028948
2010-02-02,166.8821,168.1091,159.8264,159.8264,1143195
2010-02-03,162.5873,165.0415,159.5196,162.5873,855239
2010-02-04,163.8143,166.5752,162.2805,164.4279,610736
2010-02-05,155.2248,158.9061,153.0775,153.0775,1367530
2010-02-08,146.6353,146.6353,140.5,140.8067,1201098
2010-02-09,140.4999,147.5556,140.4999,145.715,1645714
2010-02-10,148.4759,155.8384,147.5556,155.8384,2067149
2010-02-22,160.4399,160.7467,156.4519,158.2925,1582717
2010-02-23,156.4519,159.5196,153.0775,155.5316,1041319
2010-02-24,154.9181,159.5196,153.9978,156.1452,950774
2010-02-25,156.7587,157.0654,146.6353,146.6353,1791563
2010-02-26,147.2489,149.0895,144.7947,146.0218,879980
2010-03-01,150.9301,156.1452,149.0895,156.1452,1224904
2010-03-02,164.4279,164.4279,159.5196,161.3602,1928057
2010-03-03,161.3602,162.5873,156.7587,158.9061,1436556
2010-03-04,162.5873,162.5873,155.2249,156.1452,904929
2010-03-05,157.679,160.1331,157.679,158.9061,759392
2010-03-08,158.9061,169.9497,158.9061,169.9497,2490766
2010-03-09,170.87,172.7106,168.1091,171.1768,1991677
2010-03-10,173.631,173.631,169.0294,172.4039,1275634
2010-03-11,174.5512,184.0611,174.5512,179.4595,2456981
2010-03-12,180.0731,180.0731,175.7783,177.3121,819790
2010-03-15,180.9934,180.9934,175.1648,175.4716,744319
2010-03-16,177.6189,185.2881,176.0851,184.0611,1567228
2010-03-17,188.9694,190.1964,184.3678,187.1288,2291172
2010-03-18,188.6626,200.013,187.1288,196.9453,3324799
2010-03-19,195.1047,196.6386,193.5709,193.8777,1416701
2010-03-22,192.6506,195.7183,188.3558,189.8897,2173807
2010-03-23,193.2641,199.3995,191.4235,192.037,1312850
2010-03-24,195.1047,197.5589,182.834,184.3678,2795459
2010-03-25,187.7423,189.8897,184.3678,189.5829,1304845
2010-03-26,190.1964,191.4235,185.2881,188.0491,1240601
2010-03-29,190.1964,195.1047,188.0491,188.0491,1570451
2010-03-30,193.2641,193.2641,188.3558,188.9694,1169703
2010-03-31,188.3558,189.2761,185.2881,185.9017,936844
2010-04-01,187.1288,191.4235,187.1288,188.9694,1144650
2010-04-02,189.5829,192.3439,187.4356,189.2762,851289
2010-04-06,190.1964,194.4912,189.2761,193.8777,2011429
2010-04-07,194.798,195.1047,189.5829,189.8897,1467223
2010-04-08,189.5829,192.037,185.9017,187.4355,1121988
2010-04-09,187.1287,187.7423,182.834,182.834,986638
2010-04-12,185.2881,189.8897,184.6746,188.6626,1083940
2010-04-13,188.9693,189.5829,182.5272,183.1407,968862
2010-04-14,179.7663,180.9934,176.0851,177.0054,2188256
2010-04-15,180.6866,180.6866,177.9257,179.4595,769268
2010-04-16,179.7663,180.9934,175.7783,176.6986,1109721
2010-04-19,171.7903,174.858,164.4279,164.4279,1917973
2010-04-20,165.655,167.4956,165.3482,165.655,1024998
2010-04-21,167.1888,175.4716,167.1888,175.4716,1001608
2010-04-22,174.858,182.834,173.6309,181.6069,1459946
2010-04-23,182.5272,182.834,178.846,180.9934,1106810
2010-04-26,182.5272,184.0611,179.1528,179.4595,1081030
2010-04-27,180.0731,180.0731,173.6309,174.858,543685
2010-04-28,168.7226,177.0054,167.4956,174.858,844428
2010-04-29,176.0851,176.3919,171.7903,171.7903,475595
2010-04-30,173.0174,175.1648,169.0294,169.643,651695
2010-05-03,168.7227,169.3362,165.655,166.2685,668223
2010-05-04,166.882,170.2565,166.882,167.8024,607929
2010-05-05,163.2008,165.0414,162.5873,163.2008,785381
2010-05-06,163.2008,164.7347,152.1572,156.4519,1002128
2010-05-07,147.2489,155.2248,147.2489,155.2248,1184361
2010-05-10,156.4519,165.9617,156.4519,165.9617,694940
2010-05-11,168.7226,172.4039,165.9617,166.5753,1212117
2010-05-12,168.7227,168.7227,163.2008,163.5076,692653
2010-05-13,167.1888,168.7226,165.3482,166.5753,723424
2010-05-14,165.655,168.1091,165.3482,166.882,330369
2010-05-17,165.0414,165.655,159.5196,161.0535,731636
2010-05-18,161.0534,161.0534,152.4639,154.3045,1519097
2010-05-19,146.0218,150.0098,143.5676,149.3962,2509270
2010-05-20,150.0098,153.3842,149.0895,149.3962,1079158
2010-05-21,142.9541,148.4759,142.3406,146.0218,716043
2010-05-24,150.0098,150.9301,147.2489,149.703,690990
2010-05-25,148.4759,149.703,142.6473,147.2489,714068
2010-05-26,149.0895,157.3722,147.2489,157.3722,1194964
2010-05-27,157.0654,159.5196,153.0775,159.5196,951501
2010-05-28,162.2805,162.2805,156.7587,158.9061,857318
2010-05-31,158.9061,161.9737,157.3722,161.9737,628201
2010-06-01,159.5196,161.0534,157.0654,157.0654,489109
2010-06-02,154.6113,158.5993,152.7707,154.3045,622171
2010-06-03,159.5196,160.7467,157.3722,157.679,525805
2010-06-04,160.7467,161.0534,157.9857,160.4399,518944
2010-06-07,154.6113,155.5316,152.4639,155.5316,396589
2010-06-08,154.6113,156.1451,153.691,153.691,249492
2010-06-09,153.3842,155.2249,148.1692,149.703,483599
2010-06-10,152.1572,153.3842,149.703,153.3842,455739
2010-06-11,157.679,157.9858,153.0775,153.3842,440666
2010-06-14,154.9181,155.5316,153.3842,153.3842,329745
2010-06-15,155.2248,156.4519,154.6113,155.8384,588802
2010-06-17,158.2925,166.2685,157.679,164.4279,2225680
2010-06-18,163.5076,164.7347,162.2805,163.8144,940586
2010-06-21,165.655,166.882,164.1211,165.655,944328
2010-06-22,165.655,165.655,163.2008,164.1211,462288
2010-06-23,165.6549,167.4956,164.1211,165.0414,1123443
2010-06-24,165.6549,166.5753,164.4279,165.0414,668016
2010-06-25,163.8144,165.3482,162.5873,163.2008,606370
2010-06-28,165.655,166.882,163.5076,165.655,502519
