Date,Open,High,Low,Close,Volume
2010-01-04,60.1849,60.4829,58.9931,59.887,7370900
2010-01-05,59.887,60.4829,58.9931,59.4699,5633738
2010-01-06,59.4699,59.4699,58.9931,59.2315,5994811
2010-01-07,58.9931,59.2315,58.1589,58.1589,7341813
2010-01-08,58.2781,58.6356,57.9205,58.0993,5487303
2010-01-11,58.0993,59.1123,57.8014,58.874,5543470
2010-01-12,58.9931,58.9931,58.2185,58.3973,3398096
2010-01-13,57.9205,58.0993,57.3842,57.3842,5293728
2010-01-14,58.0993,58.5164,57.8014,58.5164,5322814
2010-01-15,58.576,58.8144,58.2185,58.4569,5242576
2010-01-18,58.2185,58.874,57.9801,58.7548,3175434
2010-01-19,58.9336,58.9336,57.5034,58.4569,7128178
2010-01-20,58.6952,58.9931,58.3973,58.9336,9221398
2010-01-21,58.9336,58.9336,57.861,57.9801,3234610
2010-01-22,57.3842,57.861,56.0137,56.3712,6904514
2010-01-25,56.1329,56.6692,55.5966,56.3116,5314791
2010-01-26,56.4308,56.7883,54.8219,54.8219,11450019
2010-01-27,55.0603,56.3116,54.8219,55.7157,10048856
2010-01-28,55.9541,57.9205,55.8349,56.3712,11705779
2010-01-29,56.3712,57.9205,55.2986,57.8014,9522292
2010-02-01,57.8014,57.8014,56.3116,56.6096,6187383
2010-02-02,56.7288,57.0863,55.5966,55.8349,5386002
2010-02-03,55.8349,56.9075,55.6562,56.9075,5119209
2010-02-04,56.9671,57.2055,56.55,56.7288,6650760
2010-02-05,55.4774,56.0137,53.8089,53.9281,9291606
2010-02-08,55.7157,56.55,54.8219,55.0007,8427037
2010-02-09,55.0007,56.3712,55.0007,55.8349,4005902
2010-02-10,56.4904,57.2055,56.0733,56.9671,4872476
2010-02-22,58.2185,58.576,56.6096,57.0267,9200335
2010-02-23,56.7883,57.0267,56.0733,56.3116,5119209
2010-02-24,55.7158,56.1925,55.7158,55.8945,5568544
2010-02-25,56.6096,56.848,56.0137,56.1329,5458217
2010-02-26,56.1329,56.4904,55.4178,55.7157,2748165
2010-03-01,57.5034,57.5034,56.3116,56.3116,5062040
2010-03-02,57.6226,57.6226,56.6096,57.3247,6854365
2010-03-03,57.8014,57.8014,56.6096,57.2055,4446210
2010-03-04,58.2781,58.2781,57.4438,58.2781,9426006
2010-03-05,58.3973,58.3973,57.2651,57.6226,5902537
2010-03-08,57.8014,57.9801,56.8479,57.0863,7684832
2010-03-09,57.1459,57.4438,56.7288,57.0267,4901563
2010-03-10,57.2055,57.4438,56.9075,56.9075,3954750
2010-03-11,57.0267,57.3247,56.4904,56.4904,6035933
2010-03-12,57.2055,57.861,56.9075,57.8014,6985755
2010-03-15,57.6822,57.8014,56.9075,56.9075,4727044
2010-03-16,56.8479,57.5034,56.7883,57.2651,4720023
2010-03-17,57.8014,58.3973,57.5034,58.3973,9673742
2010-03-18,58.6952,59.2911,58.6356,58.8144,18593243
2010-03-19,58.9931,60.1849,58.8144,59.887,16164025
2010-03-22,59.589,60.7808,59.1123,59.589,8939560
2010-03-23,60.1849,61.0788,59.589,61.0788,10234407
2010-03-24,61.3767,61.6747,59.887,60.1849,10400902
2010-03-25,60.7808,60.7808,59.3507,59.589,7749023
2010-03-26,59.589,59.887,58.874,59.589,7751029
2010-03-29,60.1849,60.4829,59.589,60.1849,6921564
2010-03-30,60.4829,60.4829,59.589,60.4829,5463232
2010-03-31,60.4829,60.4829,59.589,59.887,8906462
2010-04-01,60.1849,60.4829,59.589,59.589,12888293
2010-04-02,60.1849,60.1849,58.9931,59.2315,5507363
2010-04-06,59.589,59.887,59.3507,59.4103,5898525
2010-04-07,59.589,60.1849,59.4103,59.4103,5001861
2010-04-08,59.2911,60.1849,58.9931,59.4103,7558457
