Date,Open,High,Low,Close,Volume
2010-01-04,25.0338,25.0757,24.6564,24.9499,16526452
2010-01-05,25.0757,25.2854,24.866,24.908,30363995
2010-01-06,24.9918,25.4531,24.8241,25.3273,56034034
2010-01-07,25.3692,25.5789,24.9918,25.0757,32511245
2010-01-08,25.0757,25.4112,24.908,25.3273,25167160
2010-01-11,25.3273,25.6628,25.1176,25.1176,25783800
2010-01-12,25.2015,25.5789,24.9499,25.1176,27695770
2010-01-13,24.7402,24.866,24.5725,24.6144,30058908
2010-01-14,24.6144,24.866,24.6144,24.7402,17759731
2010-01-15,24.9499,25.0757,24.7402,24.7402,27766871
2010-01-18,24.5725,24.866,24.5306,24.7402,13056725
2010-01-19,25.495,25.5789,24.866,25.0757,47835445
2010-01-20,25.1596,25.2015,24.4467,24.5725,33475633
2010-01-21,24.5306,24.7402,24.3209,24.4886,25084425
2010-01-22,23.9854,24.237,23.7758,23.8177,34765792
2010-01-25,23.5661,23.9016,23.3984,23.5242,31208158
2010-01-26,23.7339,23.7339,22.6436,22.6436,45339154
2010-01-27,22.6436,23.1468,22.5178,22.6855,30837140
2010-01-28,22.8952,23.3565,22.8533,23.0629,25063741
2010-01-29,22.7694,22.8533,22.4339,22.7275,27478588
2010-02-01,23.0629,23.0629,22.0985,22.2243,32688351
2010-02-02,22.6436,22.6436,21.8049,22.2243,35291940
2010-02-03,22.4339,22.5178,22.0146,22.3501,19374370
2010-02-04,22.392,22.4339,22.1404,22.3081,14118068
2010-02-05,21.763,21.763,20.7986,20.8824,56296461
2010-02-08,20.7776,21.176,20.7776,21.176,16942716
2010-02-09,20.9663,21.5114,20.8824,21.3856,25084425
2010-02-10,21.5953,21.6792,21.3856,21.3856,23948102
2010-02-22,21.805,22.3081,21.763,22.3081,34447777
2010-02-23,22.3081,22.3501,21.8888,22.3501,15816735
2010-02-24,22.0146,22.4759,21.9307,21.9727,21191969
2010-02-25,22.1404,22.1404,21.4276,21.5534,25549813
2010-02-26,21.5953,21.9307,21.5114,21.6791,19533377
2010-03-01,22.0565,22.4339,21.7211,22.0146,26872291
2010-03-02,22.392,22.392,21.9727,21.9727,24191138
2010-03-03,22.0985,22.8113,22.0985,22.392,43149244
2010-03-04,22.7275,22.7275,22.0146,22.0565,24856901
2010-03-05,22.3081,22.6436,22.2243,22.4339,21508692
2010-03-08,22.6855,22.6855,22.5178,22.6017,12928743
2010-03-09,22.6017,22.6855,22.4759,22.6436,10993503
2010-03-10,22.8113,22.8533,22.5178,22.8113,10257932
2010-03-11,22.5597,22.6436,22.2243,22.2662,15625409
2010-03-12,22.3081,22.5597,22.1823,22.4339,9054386
2010-03-15,22.2243,22.3081,21.8469,21.8469,16947887
2010-03-16,22.3081,22.3081,21.9307,21.9307,11391669
2010-03-17,22.2243,22.7275,22.1404,22.7275,25332632
2010-03-18,22.7694,23.0629,22.6436,22.7275,27360949
2010-03-19,22.6436,22.7694,22.4759,22.7275,12740002
2010-03-22,22.6855,22.6855,22.3501,22.4759,10941794
2010-03-23,22.4759,22.5597,22.0985,22.1404,20723996
2010-03-24,22.2243,22.6017,22.1823,22.2243,25212406
2010-03-25,22.3501,22.4759,22.0146,22.2243,16075284
2010-03-26,22.0985,22.4339,21.8469,22.2662,19582502
2010-03-29,22.3081,22.6855,22.3081,22.6855,26761115
2010-03-30,22.8952,22.9371,22.5597,22.7275,19035670
2010-03-31,22.5178,22.6017,22.2243,22.2243,19150725
2010-04-01,22.2243,22.6017,22.2243,22.392,24516910
2010-04-02,22.5597,22.6017,22.3501,22.4339,9528823
2010-04-06,22.6017,22.6855,22.4759,22.5597,16220072
2010-04-07,22.6436,22.6855,22.4759,22.6017,13272613
2010-04-08,22.5597,23.3145,22.4339,22.8952,49938741
2010-04-09,22.9791,23.1468,22.8113,23.0629,25832924
2010-04-12,23.0629,23.1468,22.7694,22.8113,23125916
2010-04-13,22.7275,22.8113,22.4759,22.4759,12667608
2010-04-14,22.6436,22.8533,22.4339,22.8113,12393546
2010-04-15,22.8952,22.9791,22.6017,22.9371,22560986
2010-04-16,22.8533,22.9371,22.4759,22.5597,16795343
2010-04-19,22.1404,22.2243,21.5114,21.5534,39953578
2010-04-20,21.7211,21.8049,21.5953,21.6791,24536301
2010-04-21,21.8049,22.0146,21.763,21.8469,16036502
2010-04-22,21.763,21.763,21.2179,21.4276,36046903
2010-04-23,21.4276,21.5114,21.2179,21.3018,33707034
2010-04-26,21.5953,22.0565,21.5114,22.0565,40155247
2010-04-27,22.0565,22.0565,21.7211,21.805,13030870
2010-04-28,21.2598,21.6372,21.2179,21.3856,31907533
2010-04-29,21.3856,21.5114,21.176,21.2179,41207541
2010-04-30,21.3856,21.763,21.0921,21.176,47255002
2010-05-03,21.0502,21.3018,20.7986,20.9244,37362917
2010-05-04,21.3437,21.4276,21.0082,21.0502,35913750
2010-05-05,20.6308,20.8824,20.6308,20.7566,39678224
2010-05-06,20.8824,21.3018,20.7986,21.0082,49294954
2010-05-07,20.7566,21.0921,20.547,20.8195,44890572
2010-05-10,20.9034,21.0502,20.6308,20.7776,22435590
2010-05-11,20.9663,21.176,20.3373,20.4421,37105661
2010-05-12,20.547,20.7986,20.526,20.6518,20077623
2010-05-13,21.0082,21.5114,20.9663,21.4276,45702416
2010-05-14,21.3856,21.4276,21.2179,21.3856,14502014
2010-05-17,21.0921,21.176,20.5889,20.6937,26748188
2010-05-18,20.8405,21.0502,20.6937,20.9034,16158020
2010-05-19,20.7776,20.9663,20.6518,20.7776,16053308
2010-05-20,20.8405,20.8615,20.3373,20.3583,20018157
2010-05-21,19.7503,19.8551,19.268,19.5406,29614203
2010-05-24,19.8131,19.8131,19.5616,19.6245,16322199
2010-05-25,19.3729,19.4148,18.681,18.9326,35350113
2010-05-26,19.1632,19.6035,18.5971,19.6035,73174541
2010-05-27,19.4358,19.6664,19.1213,19.5616,24957736
2010-05-28,19.7083,19.8131,19.4148,19.6874,21524205
2010-05-31,19.7083,19.897,19.5616,19.897,13807809
2010-06-01,19.7083,19.7083,19.3309,19.3519,22183505
2010-06-02,19.289,19.4987,18.9535,19.1003,16891006
2010-06-03,19.4567,19.6454,19.4148,19.6454,23359903
2010-06-04,19.5825,19.6035,19.2471,19.268,22617867
2010-06-07,18.5761,18.8068,18.3036,18.4503,39966506
2010-06-08,18.031,18.6181,18.031,18.4503,32705157
2010-06-09,18.4503,18.5132,17.9262,18.0729,28803652
2010-06-10,18.3665,18.3874,17.9891,18.3874,19957398
2010-06-11,18.7858,19.268,18.7019,19.0793,41394989
2010-06-14,19.4987,19.6454,19.3309,19.5616,32020002
2010-06-15,19.5616,20.2534,19.4358,20.1486,40968383
2010-06-17,20.2115,20.3792,20.0018,20.0018,36583392
2010-06-18,20.0018,20.1276,19.8341,20.0018,11619192
2010-06-21,20.3792,20.7147,20.3373,20.6099,33209327
2010-06-22,20.505,20.7357,20.3792,20.6937,20970910
2010-06-23,20.547,20.6728,20.4002,20.547,9183660
2010-06-24,20.5889,20.6308,20.2534,20.505,16513525
2010-06-25,20.1696,20.8405,20.1696,20.5679,36955702
2010-06-28,20.7776,21.134,20.5679,21.0082,39569633
2010-06-29,21.0502,21.3018,20.547,20.547,28896730
2010-06-30,20.1276,20.3163,19.9809,20.1486,22688968
2010-07-01,20.1276,20.1696,19.918,19.9599,6907136
2010-07-02,19.5406,20.6308,19.5406,20.1276,28527005
2010-07-05,20.0228,20.2534,19.918,20.1276,31245648
2010-07-06,20.2124,20.6573,20.0853,20.6573,31292186
2010-07-07,20.6573,20.7209,20.3607,20.7209,13978452
2010-07-08,20.9751,21.1022,20.5938,20.9116,28598106
2010-07-09,21.187,21.3565,20.9327,21.3141,31846774
2010-07-12,21.187,21.3141,20.848,20.8904,25628670
2010-07-13,21.0175,21.0599,20.7209,20.848,10622486
2010-07-14,20.9963,21.526,20.9963,21.526,48713219
2010-07-15,21.3989,21.6107,21.3141,21.526,24775459
2010-07-16,21.6531,22.1616,21.4412,22.1616,64429120
2010-07-19,22.0345,22.0768,21.4836,21.5684,26169038
2010-07-20,21.5684,21.8226,21.1022,21.8226,39764838
2010-07-21,21.865,21.9073,21.3565,21.6107,26165159
2010-07-22,21.6531,21.9074,21.3989,21.3989,17940715
2010-07-23,21.7379,21.8226,21.4412,21.4412,24858194
2010-07-26,21.6531,21.6955,21.2717,21.4412,20974788
2010-07-27,21.4412,21.526,21.1022,21.1022,14810980
2010-07-28,21.1446,21.4836,21.1446,21.3565,18408689
2010-07-29,21.3989,21.6107,21.2294,21.6107,15514233
2010-07-30,21.4836,21.5684,21.2294,21.3565,10918524
2010-08-02,21.4412,22.2463,21.4412,22.2463,50258049
2010-08-03,22.2463,22.3311,21.9497,22.2463,30387265
2010-08-04,22.5133,22.8248,22.5133,22.7358,35174977
2010-08-05,22.7358,22.8692,22.4688,22.5578,23205389
2010-08-06,22.4243,22.6023,22.2908,22.5133,19537686
2010-08-09,22.3798,22.9582,22.3798,22.8692,17956844
2010-08-10,22.9137,22.9137,22.5578,22.5578,12634428
2010-08-11,22.4688,22.6023,22.1796,22.2241,19224965
2010-08-12,22.0016,22.1574,21.9127,21.9794,17402810
2010-08-13,22.1129,22.1574,21.8014,22.0684,16260270
2010-08-16,22.0239,22.0461,21.8904,22.0461,14712669
2010-08-17,22.0906,22.1351,21.9571,22.0239,10783956
2010-08-18,22.0239,22.1129,21.8014,21.9127,20979405
2010-08-19,21.8459,21.8459,21.3565,21.4677,33329429
2010-08-20,21.6234,21.8014,21.579,21.7569,14305147
2010-08-23,21.7569,22.1351,21.579,22.0684,17571483
2010-08-24,22.2019,22.2019,21.8459,21.9571,19287756
2010-08-25,21.8014,21.8014,21.045,21.045,46964812
2010-08-26,21.045,21.134,20.7113,20.7781,23893622
2010-08-27,20.8003,20.8893,20.6669,20.7336,19397331
2010-08-30,20.8226,21.0895,20.6669,20.6891,25678841
2010-08-31,20.7113,20.7113,20.4666,20.5111,24450118
2010-09-01,20.6224,20.8671,20.5556,20.7781,17943301
2010-09-02,21.0228,21.045,20.6891,20.7113,11879711
2010-09-03,20.8003,21.0006,20.7113,20.7558,18832217
2010-09-06,20.9116,21.223,20.8893,21.0673,21108680
2010-09-07,21.134,21.134,20.9116,20.9116,10060018
2010-09-08,20.9116,21.1563,20.5779,20.6891,15633596
2010-09-09,20.8671,20.8671,20.4889,20.5334,16371077
2010-09-10,20.6891,20.9116,20.6446,20.9116,27034377
2010-09-13,21.134,21.6457,21.0228,21.579,63068722
2010-09-14,21.6679,21.6679,21.401,21.6234,24863796
2010-09-15,21.6234,21.8682,21.579,21.8014,34665266
2010-09-16,21.8904,21.9127,21.6679,21.6679,20110188
2010-09-17,21.8904,21.8904,21.6679,21.6679,24605247
2010-09-20,21.7124,21.8459,21.6679,21.8014,13343591
2010-09-21,21.8904,21.8904,21.5345,21.7569,17235369
2010-09-23,21.7569,21.8014,21.5345,21.5567,24261746
2010-09-24,21.4455,21.8014,21.4455,21.6902,21635627
2010-09-27,21.8014,21.8237,21.4677,21.4677,22197048
2010-09-28,21.4677,21.579,21.2898,21.312,19923048
2010-09-29,21.3565,21.6234,21.3565,21.3565,28343127
2010-09-30,21.3565,21.3787,21.134,21.2453,25199910
2010-10-01,21.3565,21.4232,21.2453,21.2453,16806916
2010-10-04,21.2453,22.0239,21.223,21.7569,67203044
2010-10-05,21.6457,21.8237,21.4455,21.6012,23020711
2010-10-06,21.9571,22.1129,21.7792,21.8014,30831354
2010-10-07,21.9349,22.1796,21.8904,21.9127,38890696
2010-10-08,22.0239,22.0461,21.579,21.6012,20820582
2010-10-11,21.6234,21.7569,21.2898,21.2898,23804976
2010-10-12,21.3565,21.3565,20.8448,20.8893,42509151
2010-10-13,20.8893,21.0006,20.6891,20.7781,29379786
