Date,Open,High,Low,Close,Volume
2010-01-04,5.1089,5.232,4.9755,5.1294,18011183
2010-01-05,5.191,5.3449,5.0371,5.1294,18133749
2010-01-06,5.2115,5.3243,5.1705,5.2833,13247328
2010-01-07,5.2833,5.3243,5.1294,5.1499,13566970
2010-01-08,5.2115,5.2115,5.0371,5.1089,6684407
2010-01-11,5.1294,5.2833,5.0576,5.1294,11178834
2010-01-12,5.1294,5.1705,5.0166,5.0576,6263797
2010-01-13,4.9961,5.1705,4.9961,5.1499,8146013
2010-01-14,5.191,5.2628,5.1089,5.1705,16300666
2010-01-15,5.2115,5.2833,5.1705,5.2628,12900689
2010-01-18,5.1705,5.2833,5.1499,5.1705,8790157
2010-01-19,5.1705,5.2115,5.0371,5.0576,5398279
2010-01-20,5.1089,5.2115,5.0371,5.0884,8884646
2010-01-21,5.1294,5.1499,4.9961,4.9961,8800956
2010-01-22,4.955,4.9755,4.8935,4.914,6470052
2010-01-25,4.8627,5.2115,4.8011,5.191,12916348
2010-01-26,5.191,5.191,4.8422,4.8422,12209571
2010-01-27,4.8422,4.914,4.7191,4.8422,6054301
2010-01-28,4.955,5.0166,4.8935,4.955,5627212
2010-01-29,4.914,4.9961,4.8217,4.8422,5721161
2010-02-01,4.9755,5.0166,4.8627,4.9755,7722704
2010-02-02,5.1294,5.191,4.914,4.955,15094449
2010-02-03,4.955,5.0166,4.8627,4.8935,7263218
2010-02-04,4.8935,4.9755,4.8627,4.8627,2763392
2010-02-05,4.7601,4.7806,4.5447,4.5652,6747579
2010-02-08,4.4318,4.6473,4.4318,4.6473,4127270
2010-02-09,4.6473,4.7601,4.5857,4.6473,4378340
2010-02-10,4.8422,4.8627,4.7396,4.7396,5059739
2010-02-22,4.8627,4.8935,4.7396,4.8011,6771876
2010-02-23,4.7601,4.8217,4.7601,4.8011,3936673
2010-02-24,4.7396,4.8011,4.7191,4.7601,4639129
2010-02-25,4.7806,4.8011,4.6267,4.6267,4430174
2010-02-26,4.7396,4.8011,4.6678,4.7806,12985999
2010-03-01,4.7806,4.8217,4.6883,4.7396,6930078
2010-03-02,4.7806,4.8627,4.7601,4.7601,10594083
2010-03-03,4.7806,4.8217,4.7601,4.8011,4746577
2010-03-04,4.8011,4.8627,4.7396,4.7396,6365844
2010-03-05,4.8011,4.8935,4.7806,4.8217,6234640
2010-03-08,4.914,5.0884,4.8935,5.0576,12847776
2010-03-09,5.1089,5.232,5.0884,5.2115,19521384
2010-03-10,5.2628,5.2628,5.1499,5.1705,12434725
2010-03-11,5.232,5.3449,5.1499,5.1499,11389949
2010-03-12,5.1705,5.191,5.0371,5.0576,6047822
2010-03-15,5.0371,5.1294,5.0371,5.0576,5074318
2010-03-16,5.1089,5.2628,5.0576,5.2115,13153379
2010-03-17,5.2628,5.3038,5.1705,5.2115,16820085
2010-03-18,5.2115,5.3243,5.191,5.232,14417910
2010-03-19,5.2628,5.2833,5.232,5.2833,5362643
2010-03-22,5.3038,5.5603,5.2628,5.4782,19762196
2010-03-23,5.5193,5.6526,5.4064,5.4782,10119479
2010-03-24,5.5193,5.5398,5.3449,5.3449,5397199
2010-03-25,5.4269,5.4782,5.2833,5.4064,6077519
2010-03-26,5.4577,5.5193,5.3859,5.4577,4760615
2010-03-29,5.5193,5.6321,5.4782,5.5603,6701145
2010-03-30,5.5603,5.5603,5.4987,5.5193,3484206
