Date,Open,High,Low,Close,Volume
2010-01-04,84.3724,84.3724,82.1043,82.1043,607266
2010-01-05,82.5579,83.0115,79.8362,79.8362,643562
2010-01-06,79.8362,81.197,79.3826,80.2898,492793
2010-01-07,80.7434,80.7434,75.5269,76.6609,1024674
2010-01-08,76.6609,77.5681,74.166,75.9805,413220
2010-01-11,76.2073,76.4341,73.4856,73.7124,448120
2010-01-12,73.032,76.6609,73.032,75.5269,980002
2010-01-13,73.9392,75.7537,73.4856,73.7124,699403
2010-01-14,74.3928,78.7022,73.9392,78.7022,929745
2010-01-15,80.7434,84.1455,79.8362,82.1043,1929291
2010-01-18,81.1971,82.1043,80.2898,81.1971,922765
2010-01-19,80.2898,81.6507,78.2485,80.9702,709175
2010-01-20,80.7434,83.2383,80.063,81.6507,1083307
2010-01-21,80.7434,81.197,78.4754,78.4754,637978
2010-01-22,76.6609,78.929,76.6609,76.6609,462080
2010-01-25,76.6609,76.6609,76.6609,76.6609,0
2010-01-26,73.9392,74.8464,68.9494,68.9494,1140543
2010-01-27,69.4031,70.3103,64.1865,64.1865,1093079
2010-01-28,64.4133,67.135,63.0524,66.9082,1243848
2010-01-29,63.5061,64.6401,62.372,62.372,1467210
2010-02-01,61.4648,64.1865,61.4648,62.5988,520713
2010-02-02,63.7329,64.4133,58.2895,60.3308,679858
2010-02-03,60.5576,61.6916,58.0627,60.3308,548633
2010-02-04,60.3308,63.2793,59.6503,63.2793,554217
2010-02-05,60.3308,62.1452,58.9699,59.4235,653334
2010-02-08,65.7741,67.5886,63.9597,65.3205,2380204
2010-02-09,65.5473,66.0009,63.5061,65.5473,1016298
2010-02-10,66.6814,67.5886,64.4133,65.5473,1081911
2010-02-22,67.3618,67.3618,64.4133,64.4133,734303
2010-02-23,63.9597,65.5473,62.5988,64.4133,520713
2010-02-24,63.5061,64.4133,62.5988,62.5988,374131
2010-02-25,63.0524,63.0524,60.3308,60.3308,531881
2010-02-26,60.3308,61.238,59.1967,59.4235,371339
2010-03-01,60.3308,61.4648,59.4235,61.238,452308
2010-03-02,62.1452,65.3205,61.238,65.3205,1719889
2010-03-03,65.7741,65.7741,64.1865,64.4133,896241
2010-03-04,64.4133,68.4958,64.4133,67.135,2163822
2010-03-05,68.9494,68.9494,66.6814,66.9082,940913
2010-03-08,67.8154,67.8154,66.2278,67.135,654730
2010-03-09,67.5886,71.2175,66.6814,68.9494,1407182
2010-03-10,69.8567,71.6711,68.4958,68.9494,1654276
2010-03-11,69.6299,69.8567,68.0422,68.0422,700799
2010-03-12,68.4958,70.0835,68.0422,68.4958,506753
2010-03-15,68.9494,68.9494,67.135,67.135,376923
2010-03-16,67.135,67.8154,66.6814,67.5886,182877
2010-03-17,68.4958,69.1762,68.0422,68.4958,501169
2010-03-18,68.4958,71.4443,68.4958,70.5371,970229
2010-03-19,71.2175,72.8052,69.4031,72.5784,1306669
2010-03-22,72.5784,73.7124,70.7639,72.8052,906013
2010-03-23,73.032,77.7949,73.032,75.3,1973964
2010-03-24,74.6196,78.0217,74.6196,75.3,1151711
2010-03-25,74.6196,76.2073,73.7124,75.0732,492793
2010-03-26,75.0732,76.2073,74.166,74.166,1165671
2010-03-29,74.166,75.7537,74.166,75.3,626810
2010-03-30,76.2073,76.6609,74.8464,75.3,781767
2010-03-31,76.2073,76.2073,74.6196,75.5269,441140
2010-04-01,75.7537,75.9805,73.9392,74.166,619830
2010-04-02,75.3001,75.3001,72.1248,73.032,947893
2010-04-06,73.032,74.166,72.5784,73.2588,413220
2010-04-07,73.7124,74.166,73.032,73.2588,480228
2010-04-08,73.2588,73.9392,71.8979,72.5784,763619
2010-04-09,73.4856,73.4856,70.9907,71.2175,474644
2010-04-12,73.2588,73.9392,72.1248,72.8052,587722
2010-04-13,73.032,77.7949,71.8979,75.7537,2945590
2010-04-14,76.4341,79.8362,75.7537,78.929,2550518
2010-04-15,79.3826,81.8775,78.0217,81.6507,2394164
2010-04-16,81.4239,81.6507,78.929,80.2898,1189404
2010-04-19,78.929,79.8362,76.6609,76.6609,926953
2010-04-20,78.4754,81.8775,76.6609,80.9702,1109831
2010-04-21,81.197,82.5579,79.8362,80.063,1123791
2010-04-22,79.3826,80.2898,78.2485,78.929,481624
2010-04-23,78.4754,84.3724,78.4754,84.3724,4690607
2010-04-26,85.0528,90.2693,84.5991,89.3621,5177816
2010-04-27,88.4549,88.9085,86.8672,87.5477,1456042
2010-04-28,84.5992,89.8157,84.3723,88.6817,1337381
2010-04-29,88.9085,89.8157,86.4136,86.4136,1134959
2010-04-30,86.6404,88.0013,80.9702,85.2796,1992112
2010-05-03,84.3724,84.826,81.6507,83.0115,771995
2010-05-04,83.0115,84.3724,81.8775,83.4651,770599
2010-05-05,81.6507,83.0115,79.8362,81.1971,806896
2010-05-06,81.4239,86.6404,81.197,83.9187,1606812
2010-05-07,80.7434,83.0115,79.3826,82.7847,1539803
2010-05-10,83.9187,88.4549,82.3311,88.4549,2417896
2010-05-11,88.4549,94.5787,88.0013,94.3519,4334624
2010-05-12,93.8983,94.1251,91.6302,92.5374,1629148
2010-05-13,94.5787,98.888,94.5787,98.888,1733849
2010-05-14,100.2489,105.6922,100.2489,105.6922,3961888
2010-05-17,105.0118,106.5995,100.2489,106.3727,2632882
2010-05-18,104.3314,104.3314,99.1148,100.7025,2307611
2010-05-19,94.3519,106.5995,94.3519,103.8778,2505845
2010-05-20,101.1561,103.4242,96.62,96.62,1408578
2010-05-21,92.5374,97.0736,90.2693,95.2591,2285275
2010-05-24,97.9808,98.2076,92.3106,94.8055,1509091
2010-05-25,92.0838,95.0323,88.2281,88.2281,1708721
2010-05-26,89.3621,90.723,85.2796,89.1353,1548179
2010-05-27,88.2281,95.2591,88.2281,95.2591,2465361
2010-05-28,96.6199,101.8365,95.4859,101.8365,3357414
2010-05-31,102.5169,105.6922,99.7952,102.5169,2313195
2010-06-01,102.5169,105.0118,98.888,100.2488,1782710
2010-06-02,98.888,101.8365,97.754,98.888,1549575
2010-06-03,102.0633,102.9706,100.4757,100.4757,1483963
2010-06-04,101.1561,101.6097,97.3004,97.5272,1631940
2010-06-07,92.5374,99.1148,91.6302,98.6612,1601228
2010-06-08,99.1148,100.2489,97.5272,99.7952,1162879
2010-06-09,100.7025,101.1561,95.7127,98.6612,1291313
2010-06-10,98.888,98.888,95.0323,97.3004,1000942
2010-06-11,98.888,98.888,96.1663,97.5272,654730
2010-06-14,99.7952,102.9706,98.4344,101.3829,1517467
2010-06-15,101.3829,102.7437,99.5684,101.3829,960457
2010-06-17,102.5169,108.4139,102.2901,108.4139,3060063
2010-06-18,108.4139,108.4139,105.2386,106.1458,1213136
2010-06-21,107.5067,113.4037,105.4654,110.9088,3571004
2010-06-22,110.2284,110.4552,107.5067,110.2284,1669633
2010-06-23,108.8675,112.2697,108.4139,110.682,1715701
2010-06-24,111.1356,111.1356,103.1973,104.1046,2450005
2010-06-25,102.5169,105.6922,102.0633,102.2901,1126583
2010-06-28,102.9706,105.6923,102.517,102.9706,980002
2010-06-29,103.8778,105.2386,99.1148,99.7952,749659
2010-06-30,96.8467,101.1561,96.8467,100.2488,744075
2010-07-01,100.2489,101.6097,98.4344,98.4344,657522
2010-07-02,98.4344,105.2386,98.4344,104.785,1658464
2010-07-05,105.6922,106.1458,103.1974,105.0118,975813
2010-07-06,104.785,108.4139,103.4242,105.4654,1331797
2010-07-07,105.919,107.0531,104.3314,104.5582,516525
2010-07-08,105.4654,108.4139,105.2386,105.4654,936725
2010-07-09,107.9603,110.2284,106.3727,106.8263,1817610
2010-07-12,107.5067,108.4139,104.3314,104.785,861340
2010-07-13,104.785,109.3211,104.785,107.0531,1523051
2010-07-14,109.3211,112.9501,107.9603,112.9501,1845530
2010-07-15,113.4037,115.2182,111.1356,112.4965,1450458
2010-07-16,112.9501,113.4037,107.2799,108.4139,952081
2010-07-19,104.785,108.1871,104.785,107.5067,462080
2010-07-20,107.5067,111.3624,107.0531,107.9603,734303
