Date,Open,High,Low,Close,Volume
2010-01-04,42.4118,42.5289,41.3574,41.9431,4047680
2010-01-05,42.1775,42.1775,40.1272,40.713,6306560
2010-01-06,40.713,41.2402,40.713,40.8887,3420560
2010-01-07,41.0059,41.123,39.8343,39.8343,3852160
2010-01-08,40.6544,40.7716,40.01,40.1272,4017520
2010-01-11,40.4201,40.4201,39.3656,39.6585,3538080
2010-01-12,39.7171,40.5372,39.7171,39.8343,2483520
2010-01-13,39.7171,40.3029,39.2485,39.3071,2396160
2010-01-14,39.8929,40.4787,39.5414,40.2443,4499040
2010-01-15,40.5372,41.0645,40.0686,40.4201,3710720
2010-01-18,40.6544,40.713,40.01,40.1272,1300000
2010-01-19,40.9473,41.826,40.4787,40.713,7275840
2010-01-20,41.2988,41.3573,40.4201,40.8887,3410160
2010-01-21,40.713,41.1816,40.1858,40.1858,2865200
2010-01-22,39.2485,39.5414,38.0769,38.0769,5143840
2010-01-25,37.2568,38.2526,37.081,37.3739,2542800
2010-01-26,37.6082,37.9597,34.7964,34.7964,7215520
2010-01-27,34.7964,34.7964,32.8047,33.1562,6075680
2010-01-28,33.9177,35.4408,33.6834,35.4408,5957120
2010-01-29,35.1479,36.9053,34.7378,36.9053,6555120
2010-02-01,37.081,38.0769,37.081,37.4911,6274320
2010-02-02,38.2526,38.6627,37.3739,37.9011,6853600
2010-02-03,38.5455,38.5455,37.4911,38.2526,3793920
2010-02-04,38.3698,38.4869,37.7254,38.4284,2049840
2010-02-05,37.1982,38.1355,37.081,37.1982,4496960
2010-02-08,38.2526,38.3698,35.1479,35.1479,6154720
2010-02-09,33.9763,36.3195,33.3905,36.3195,11705200
2010-02-10,36.3195,36.7295,34.9722,35.3236,7223840
2010-02-22,36.2023,36.6124,35.4994,36.3195,2949440
2010-02-23,36.3195,36.9053,36.2023,36.7295,1642160
2010-02-24,36.4952,37.1982,36.1437,36.4366,1840800
2010-02-25,36.7295,36.8467,35.6165,35.8508,1430000
2010-02-26,35.9094,37.3153,35.9094,37.1982,4067440
2010-03-01,37.1982,38.6041,36.671,38.6041,4912960
2010-03-02,38.7213,39.1313,38.194,38.194,3220880
2010-03-03,38.3698,38.6627,38.0183,38.1355,3007680
2010-03-04,38.3112,38.9556,38.194,38.3112,4780880
2010-03-05,38.9556,39.6585,38.3698,39.4242,3749200
2010-03-08,40.01,40.01,39.2485,39.2485,2483520
2010-03-09,39.6,39.8343,39.2485,39.7757,1550640
2010-03-10,39.8343,40.1272,39.4242,39.8343,1360320
2010-03-11,40.1272,40.1858,39.4242,39.4242,1282320
2010-03-12,39.6585,39.8343,38.6627,39.0142,1414400
2010-03-15,38.897,38.9556,37.9011,37.9011,1398800
2010-03-16,38.0769,38.3698,37.1396,37.2568,2028000
2010-03-17,37.4911,38.7798,37.3153,38.7213,3620240
2010-03-18,38.6627,39.1313,37.9597,38.6041,3648320
2010-03-19,38.6041,39.0727,38.3698,38.6627,3510000
2010-03-22,39.0727,40.0686,38.6627,39.7757,4396080
2010-03-23,40.1858,41.123,40.1858,40.4787,4276480
2010-03-24,40.4201,41.0059,40.1858,40.2443,1982240
2010-03-25,39.7171,40.1272,38.9556,39.2485,3156400
2010-03-26,38.9556,39.4828,38.6041,39.0142,1850160
2010-03-29,39.1313,40.2443,38.6627,40.1858,2936960
2010-03-30,40.6544,40.6544,39.5414,39.5414,1079520
2010-03-31,40.1272,40.6544,39.7171,40.4201,2519920
2010-04-01,40.6544,40.713,40.1272,40.3615,2906800
2010-04-02,40.5372,40.5958,39.6,39.8343,2414880
2010-04-06,40.3029,40.3029,39.0142,39.2485,2541760
2010-04-07,39.2485,39.3071,38.194,38.4284,4241120
2010-04-08,38.2526,39.2485,38.2526,39.2485,4724720
2010-04-09,39.3071,41.8846,39.0142,41.826,11481600
2010-04-12,42.6461,42.8804,41.4745,41.7088,4951440
2010-04-13,41.7088,41.7088,40.5372,40.5958,1917760
2010-04-14,40.5958,41.2402,40.01,40.8301,2122640
2010-04-15,41.1816,41.826,40.4786,40.7715,2879760
2010-04-16,41.0059,41.3573,40.4787,40.4787,1268800
2010-04-19,40.1858,40.4787,39.1313,39.1313,1497600
2010-04-20,39.5414,40.01,39.3071,39.7171,836160
2010-04-21,40.3615,41.123,39.7757,39.7757,2340000
2010-04-22,40.1272,41.4159,40.01,40.8301,3377920
2010-04-23,41.123,41.5331,40.4201,40.4201,1243840
2010-04-26,40.7715,41.0644,40.4787,40.6544,1564160
2010-04-27,40.9473,40.9473,40.3029,40.4787,709280
2010-04-28,39.5414,40.0686,39.3656,39.8343,1406080
2010-04-29,40.1272,40.7716,40.01,40.01,1447680
2010-04-30,40.4201,40.713,39.7171,39.7171,1125280
2010-05-03,39.8929,40.0686,38.9556,39.1313,1032720
2010-05-04,39.4242,39.7171,39.1313,39.3656,703040
2010-05-05,38.6627,39.2485,36.671,38.3698,3491280
2010-05-06,38.2526,38.3698,37.3153,37.4911,1238640
2010-05-07,36.4952,36.9053,35.1479,35.8508,4183920
2010-05-10,36.0266,36.8467,36.0266,36.4366,2127840
2010-05-11,37.0224,37.1396,36.0852,36.0852,2440880
2010-05-12,36.3195,36.4366,36.1437,36.3195,922480
2010-05-13,36.5538,37.0224,36.5538,36.8467,981760
2010-05-14,36.9053,37.4911,36.9053,37.081,979680
2010-05-17,36.3195,36.671,35.9094,36.1438,1199120
2010-05-18,36.2609,36.4952,35.968,35.968,782080
2010-05-19,35.7337,36.3195,35.4994,35.7337,592800
2010-05-20,35.7337,35.9094,33.3905,34.0349,2685280
2010-05-21,32.8047,32.8047,31.6917,31.6917,5766800
2010-05-24,32.2189,33.8591,31.8088,33.8591,3778320
2010-05-25,33.6834,33.8591,31.8088,31.8088,4449120
2010-05-26,32.6875,33.2148,32.2189,32.9219,1945840
2010-05-27,32.9804,34.855,32.9804,34.6207,3232320
2010-05-28,35.4994,35.4994,34.6792,34.9136,1827280
2010-05-31,35.3236,36.671,34.7964,36.3195,1698320
2010-06-01,36.3195,36.3195,35.7923,35.968,876720
2010-06-02,35.6165,35.968,34.9721,35.6751,1582880
2010-06-03,36.0266,36.3195,36.0266,36.2023,1001520
2010-06-04,36.4952,37.1396,36.2609,36.3781,1555840
2010-06-07,35.3236,35.6751,35.0893,35.2651,702000
2010-06-08,35.1479,35.7923,35.1479,35.4408,747760
2010-06-09,35.7923,36.3195,35.4994,36.0266,1075360
2010-06-10,36.9639,38.0769,36.4952,37.9597,3335280
2010-06-11,38.6627,38.6627,37.6668,37.9597,3389360
2010-06-14,38.6041,38.6627,37.9597,38.2526,1282320
2010-06-15,37.9597,38.4869,37.7254,38.2526,1678560
2010-06-17,38.3112,38.6627,38.1355,38.2526,1773200
2010-06-18,38.2526,39.2485,38.0769,38.1355,2500160
2010-06-21,38.6627,38.6627,37.8426,38.2526,1229280
2010-06-22,38.2526,38.6041,37.8426,37.9011,1099280
2010-06-23,37.9011,38.1355,36.9053,37.081,1088880
2010-06-24,37.0224,37.4911,36.4952,36.671,1095120
2010-06-25,36.4366,37.1982,36.2609,36.6124,992160
2010-06-28,37.1396,37.1982,36.6124,36.7881,633360
2010-06-29,37.1982,38.7213,37.1396,38.2526,5005520
2010-06-30,37.6668,38.0769,36.3781,36.3781,2416960
2010-07-01,36.671,37.0224,36.4366,36.6124,454480
2010-07-02,36.7881,37.3154,36.6124,37.081,867360
2010-07-05,37.2568,37.2568,36.2609,36.4952,1398800
2010-07-06,36.2609,37.7254,36.2609,37.4325,3456960
2010-07-07,37.784,38.9556,37.4911,38.5455,4848480
2010-07-08,37.6687,38.6884,37.5487,38.1486,7211360
2010-07-09,38.0886,38.0886,37.3688,37.4888,2796560
2010-07-12,37.4888,38.8683,37.4888,38.5684,3803280
2010-07-13,38.6884,38.8683,38.0886,38.3885,1653600
2010-07-14,39.1083,39.4682,38.4485,39.1683,2476240
2010-07-15,39.1682,40.2479,39.1682,39.5281,3006640
2010-07-16,39.5881,39.888,38.9883,39.1083,2030080
2010-07-19,38.7484,38.7484,38.0886,38.3885,1595360
2010-07-20,38.9883,38.9883,38.1486,38.3885,1162720
2010-07-21,38.5085,38.8683,38.2685,38.3885,882960
2010-07-22,37.9686,39.1083,37.9686,38.6284,1073280
2010-07-23,38.8084,39.5281,38.5085,39.4082,3147040
2010-07-26,39.5881,39.5881,38.2085,38.2085,2238080
2010-07-27,38.2085,38.6284,38.2085,38.2085,1203280
2010-07-28,38.6284,38.8683,38.2685,38.6884,1760720
2010-07-29,38.8683,38.8683,38.4485,38.6284,745680
2010-07-30,38.4485,38.7484,38.4485,38.5684,1462240
2010-08-02,38.9283,38.9883,38.5085,38.5684,1043120
2010-08-03,38.9883,40.128,38.6884,39.888,5056480
2010-08-04,39.888,40.9077,39.7081,40.3679,4572880
2010-08-05,41.3276,42.4073,40.8478,41.9874,7204080
2010-08-06,42.2873,42.4673,41.0877,41.0877,3731520
2010-08-09,41.5075,41.6875,41.0277,41.6275,1879280
2010-08-10,41.9874,42.1674,40.7878,40.9077,3574480
2010-08-11,41.1477,42.4073,41.1477,41.8075,6662240
2010-08-12,41.6875,41.6875,40.128,40.7878,4527120
2010-08-13,41.1477,41.2676,40.6078,40.9077,2166320
2010-08-16,40.6078,41.9874,40.6078,41.3876,2779920
2010-08-17,41.1477,41.4476,40.6078,40.6078,2106000
2010-08-18,41.0277,42.2873,40.8477,41.8674,4756960
2010-08-19,42.4073,43.7869,42.1074,43.187,8052720
2010-08-20,43.247,45.7663,43.187,44.4467,9265360
2010-08-23,44.5666,44.9865,43.5469,44.8665,3830320
2010-08-24,45.5263,47.0859,45.1665,45.6463,6850480
2010-08-25,45.4064,45.4064,44.1468,44.1468,4267120
2010-08-26,44.5067,45.4064,43.6669,45.0465,3394560
2010-08-27,45.7063,47.0859,43.7869,44.3867,8853520
2010-08-30,44.9865,45.6463,43.7869,44.5067,4629040
2010-08-31,44.0868,45.3464,42.7072,44.1468,4670640
2010-09-01,44.0268,45.1065,43.7869,44.1468,4197440
2010-09-02,45.1065,45.2264,44.3867,44.6866,2062320
2010-09-03,45.3464,47.8057,45.1065,47.8057,10877360
2010-09-06,47.9856,48.2855,47.0859,47.3858,5921760
2010-09-07,47.5657,48.3455,46.1861,46.546,4696640
2010-09-08,46.666,47.0859,45.9462,46.4261,2633280
2010-09-09,46.4261,46.606,44.5666,45.0465,4488640
2010-09-10,45.5863,45.9462,44.7466,45.3464,3879200
2010-09-13,45.7063,46.546,45.3464,46.2461,2580240
2010-09-14,46.3061,46.666,45.8862,46.1262,1725360
2010-09-15,46.3661,46.726,45.3464,45.5863,2254720
2010-09-16,45.6463,46.0062,45.1065,45.4663,2455440
2010-09-17,45.7063,47.2058,45.7063,47.0859,4795440
2010-09-20,47.0859,47.0859,45.8263,45.9462,1800240
2010-09-21,46.4261,46.4261,44.9865,45.1665,2741440
2010-09-23,44.9865,45.2264,43.9668,44.0868,3276000
2010-09-24,44.2667,44.9265,43.9668,44.1468,2091440
2010-09-27,44.3267,44.9865,44.2667,44.5666,2253680
2010-09-28,44.8665,44.9865,44.1468,44.3267,1543360
2010-09-29,44.6866,44.8665,44.2667,44.8066,1011920
2010-09-30,44.8665,44.8665,44.2667,44.6866,1582880
2010-10-01,44.6866,44.8066,44.1468,44.4467,804960
2010-10-04,44.7466,45.1065,44.0868,44.0868,1462240
2010-10-05,44.3867,44.3867,42.8272,43.8469,2421120
2010-10-06,44.3267,44.5066,43.8468,44.0268,1014000
2010-10-07,44.1468,44.8665,43.7869,44.8665,1453920
2010-10-08,45.1065,45.1665,44.5067,44.6266,630240
2010-10-11,44.6266,44.9265,43.7869,44.0868,847600
2010-10-12,44.0868,44.2067,43.5469,43.6669,787280
2010-10-13,43.9668,44.8066,43.9068,44.5666,1443520
2010-10-14,45.0465,46.3661,45.0465,46.1262,3360240
2010-10-15,46.4861,46.4861,45.2264,45.2864,1419600
2010-10-18,45.7063,45.8862,44.2667,44.3267,1071200
2010-10-19,44.3867,44.9865,44.0868,44.2667,806000
2010-10-20,44.1468,45.8263,44.0868,44.9865,1405040
2010-10-21,45.1664,45.1664,44.0868,44.3267,1083680
2010-10-22,44.3867,45.4664,44.2067,45.1665,1113840
2010-10-25,45.5863,47.9856,45.2864,47.3858,6469840
2010-10-26,47.6857,49.4852,47.3858,49.4252,7439120
2010-10-27,49.4852,49.6651,47.7457,47.8656,5416320
2010-10-28,48.2855,48.7654,47.6857,47.8656,2653040
2010-10-29,48.1056,48.6454,46.9659,47.2658,2324400
2010-11-01,47.9256,47.9856,47.0859,47.3258,2229760
2010-11-02,47.3858,48.1056,47.0859,47.6257,2476240
2010-11-03,47.6257,47.9856,46.0062,46.606,2619760
2010-11-04,47.3258,47.3258,46.786,47.0859,874640
2010-11-05,47.8656,48.2255,47.0859,47.5657,2532400
2010-11-08,47.9856,47.9856,47.3858,47.6257,1026480
2010-11-09,47.2658,47.2658,46.4861,46.9659,1398800
2010-11-10,46.9659,47.1459,46.546,47.1459,836160
2010-11-11,47.4458,48.0456,47.3258,47.5057,1504880
2010-11-12,47.3258,47.3258,45.5863,46.1861,2438800
2010-11-15,46.1861,46.4261,45.4664,45.5863,1272960
2010-11-16,46.1861,47.4458,45.8263,47.1459,1795040
2010-11-17,47.1459,47.8657,46.4261,46.4861,2538640
2010-11-18,46.4861,46.786,46.3061,46.3661,802880
2010-11-19,46.786,46.9059,45.9462,46.0062,812240
2010-11-22,46.3661,46.3661,45.5863,46.1861,1023360
2010-11-23,46.606,46.786,45.8263,45.8862,855920
2010-11-24,45.4664,46.0662,45.4664,45.7063,459680
2010-11-25,45.8862,46.4861,45.7663,45.8862,542880
2010-11-26,45.8862,46.3661,45.7063,45.7063,732160
2010-11-29,46.2461,46.2461,45.5863,45.5863,737360
2010-11-30,45.7063,46.786,45.7063,46.726,1524640
2010-12-01,47.0859,49.1853,46.9059,49.0653,5472480
2010-12-02,49.6651,49.6651,48.4055,48.5854,2583360
2010-12-03,48.6454,49.1853,48.1056,49.1253,1607840
2010-12-06,49.6651,50.7448,48.9453,50.2649,2617680
2010-12-07,50.4449,53.7439,50.025,53.444,8362640
2010-12-08,53.1441,53.8039,52.7842,52.9041,3550560
2010-12-09,52.6642,53.7439,52.6642,52.7842,1982240
2010-12-10,52.7842,54.2237,52.6042,52.7842,2711280
2010-12-13,53.1441,54.2237,52.7842,52.8442,1565200
2010-12-14,53.384,56.3831,52.8442,56.2631,5311280
2010-12-15,56.3831,56.3831,52.8442,53.9838,2832960
2010-12-16,54.2837,54.5836,53.384,53.444,1409200
2010-12-17,53.5639,53.8639,52.8442,53.264,1187680
2010-12-20,53.8039,53.8039,51.4646,52.1843,2361840
2010-12-21,52.9641,53.6239,52.4243,53.204,1037920
2010-12-22,53.204,56.3231,53.204,55.1235,2612480
2010-12-23,55.4834,55.4834,54.4637,54.4637,914160
2010-12-24,54.5836,56.0232,53.9838,53.9838,1217840
2010-12-27,53.9838,54.4637,53.384,53.9838,515840
2010-12-28,54.2837,54.4637,53.204,53.6839,1075360
2010-12-29,53.6839,53.6839,51.7645,52.1843,2551120
2010-12-30,52.1844,52.8442,52.0644,52.3043,2125760
2010-12-31,52.9041,53.0241,52.2443,52.2443,1090960
2011-01-03,52.1244,53.9838,52.1244,53.9238,1028560
2011-01-04,54.5836,54.5836,53.0841,53.0841,1030640
2011-01-05,53.384,53.6839,52.8441,53.0241,666640
2011-01-06,53.264,53.5639,52.7842,53.504,436800
2011-01-07,53.8638,54.2237,53.264,53.504,824720
2011-01-10,53.384,53.384,51.8844,52.7842,920400
2011-01-11,52.8442,53.0241,52.2443,52.7842,473200
2011-01-12,53.1441,54.8835,53.1441,53.324,1567280
2011-01-13,53.9838,54.2237,53.324,53.444,903760
2011-01-14,53.384,53.7439,53.204,53.384,558480
2011-01-17,53.384,53.6839,52.4243,52.4243,765440
2011-01-18,52.4243,53.204,52.3043,52.4243,984880
2011-01-19,52.4843,53.8638,52.4843,53.384,840320
2011-01-20,53.384,53.6239,53.0841,53.5639,633360
2011-01-21,53.444,53.7439,52.9041,53.384,749840
2011-01-24,53.6239,55.2434,53.5639,53.9838,2154880
2011-01-25,54.3437,54.4637,53.9838,54.0438,767520
2011-01-26,54.2837,54.2837,53.9838,53.9838,427440
2011-01-27,53.9838,54.5236,53.9838,53.9838,372320
2011-01-28,53.9838,54.4037,53.9838,53.9838,507520
2011-02-08,54.5237,54.5237,53.384,54.0438,1048320
2011-02-09,53.9838,54.4637,53.9838,54.0438,1586000
2011-02-10,53.9838,54.2237,53.384,53.8039,1340560
2011-02-11,53.8039,53.8039,51.4046,51.4046,3978000
2011-02-14,51.4046,52.9041,50.9247,51.7645,1427920
2011-02-15,51.4046,52.1244,50.9847,52.1244,1461200
2011-02-16,52.3043,52.3043,49.4852,50.3849,2969200
2011-02-17,50.5648,53.324,50.5648,52.7842,3657680
2011-02-18,53.504,54.4637,53.504,53.9838,1879280
2011-02-21,54.2237,54.2237,53.1441,53.384,421200
2011-02-22,52.7842,52.9641,52.1843,52.4843,1111760
2011-02-23,52.3043,53.0241,52.0044,52.9641,1139840
2011-02-24,52.9641,53.0241,52.1843,52.4843,522080
2011-02-25,52.4842,53.6839,52.4842,52.9041,2992080
2011-03-01,53.264,54.0438,53.204,53.6839,1960400
2011-03-02,53.6839,53.6839,52.3643,52.4843,1235520
2011-03-03,52.6042,53.0841,52.5442,52.6042,1078480
2011-03-04,52.9041,53.204,52.8441,53.0841,661440
2011-03-07,53.384,53.384,52.1843,52.2443,898560
2011-03-08,52.1843,52.8442,52.0644,52.6042,380640
2011-03-09,52.7842,53.8039,52.4243,52.4243,569920
2011-03-10,52.3043,52.7842,52.3043,52.5442,442000
2011-03-11,52.1844,52.1844,50.9847,51.1647,1086800
2011-03-14,51.1647,51.1647,48.9453,49.1852,1205360
2011-03-15,49.1852,49.4852,45.7663,47.0859,1847040
2011-03-16,49.1852,49.1852,47.2058,48.4055,1116960
2011-03-17,47.2058,49.8451,46.786,49.4252,1321840
2011-03-18,50.2649,51.8245,49.5451,50.6848,1388400
2011-03-21,50.2049,50.9847,50.2049,50.5049,189280
2011-03-22,50.5048,51.0447,50.5048,50.8048,255840
2011-03-23,50.7448,50.7448,49.0053,49.2452,996320
2011-03-24,49.2452,49.5451,48.2855,48.5255,1518400
