Date,Open,High,Low,Close,Volume
2010-01-04,30.3065,30.452,29.8701,30.4035,2652300
2010-01-05,30.452,30.452,30.1611,30.452,1839600
2010-01-06,30.452,30.452,29.7731,30.3065,3699900
2010-01-07,29.9671,30.0641,29.1428,29.3852,6233400
2010-01-08,29.3852,29.8701,29.0943,29.3852,5726700
2010-01-11,29.3852,29.7731,29.3367,29.7731,2241900
2010-01-12,29.7731,30.0156,29.5307,30.0156,2612700
2010-01-13,29.8216,29.9186,29.6277,29.6277,3709800
2010-01-14,30.0641,30.0641,29.7246,29.8216,1958400
2010-01-15,29.8216,30.2096,29.5792,30.2096,3133800
2010-01-18,30.0641,30.5005,29.9671,30.2096,3425400
2010-01-19,30.452,30.452,30.0156,30.3065,2395800
2010-01-20,30.0156,30.3065,29.9671,30.0641,3237300
2010-01-21,30.0641,30.452,29.9671,30.355,3652200
2010-01-22,29.9186,30.258,29.9186,30.0156,3552300
2010-01-25,29.8216,30.2095,29.7731,29.9671,2571300
2010-01-26,30.1611,30.1611,29.2882,29.5792,5639400
2010-01-27,29.4822,30.3065,29.3367,29.9186,5543100
2010-01-28,30.3065,30.3065,29.4337,29.4337,4049100
2010-01-29,29.4337,30.0641,29.2397,30.0156,8424000
2010-02-01,29.9671,29.9671,29.1913,29.5307,4578300
2010-02-02,29.5307,29.7247,29.0943,29.2397,5292900
2010-02-03,29.3367,29.6762,29.2882,29.5792,4723200
2010-02-04,29.4822,30.0156,29.3367,29.9671,4618800
2010-02-05,29.5307,29.9671,29.3852,29.5792,5040000
2010-02-08,29.9186,29.9186,29.1428,29.2397,4888800
2010-02-09,29.1912,29.3367,28.8518,29.0943,8473500
2010-02-10,29.0943,29.0943,28.7548,29.0943,5227200
2010-02-22,29.3852,29.3852,28.5609,28.7548,9646200
2010-02-23,29.0458,29.0458,28.7064,28.9973,2609100
2010-02-24,28.9003,29.0943,28.8033,28.9003,2954700
2010-02-25,28.9003,29.1913,28.8518,28.9973,4566600
2010-02-26,28.8518,29.1913,28.8518,29.1428,2056500
2010-03-01,29.2882,29.7731,29.1913,29.2882,5571900
2010-03-02,29.4337,29.7731,29.3367,29.7731,4934700
2010-03-03,29.7731,29.7731,29.1913,29.3367,3057300
2010-03-04,29.1912,29.2397,28.8518,28.9488,5162400
2010-03-05,29.0943,29.3852,28.9488,29.2882,2450700
2010-03-08,29.4337,29.4822,29.0458,29.1428,2944800
2010-03-09,29.4337,29.5307,29.0943,29.3852,4753800
2010-03-10,29.4822,29.4822,29.1913,29.3367,2520900
2010-03-11,29.3367,29.3852,29.0458,29.0943,4309200
2010-03-12,29.2882,29.3367,29.0458,29.2397,3860100
2010-03-15,29.2397,29.2882,29.0943,29.2882,5174100
2010-03-16,29.1912,29.1912,29.0458,29.0943,3674700
2010-03-17,29.3367,29.3367,29.0458,29.2882,6688800
2010-03-18,29.0943,29.2882,29.0458,29.2397,5976900
2010-03-19,29.2397,29.5307,29.1428,29.4822,6420600
2010-03-22,29.4822,29.4822,29.2397,29.3852,5401800
2010-03-23,29.3852,29.3852,29.1913,29.2882,4280400
2010-03-24,29.3367,29.6277,29.2397,29.5792,7899300
2010-03-25,29.2397,29.4337,29.1913,29.3367,4424400
2010-03-26,29.0943,29.4337,28.9973,29.2882,5939100
2010-03-29,29.3367,29.3852,29.1913,29.2882,3647700
2010-03-30,29.2882,29.2882,29.0943,29.1912,6011100
2010-03-31,29.3852,29.3852,28.9973,28.9973,7034400
2010-04-01,29.2397,29.2882,28.9488,29.0458,7800300
2010-04-02,29.2397,29.2397,28.9973,29.1428,3761100
2010-04-06,29.2882,29.2882,29.0943,29.0943,3820500
2010-04-07,29.0943,29.1428,28.9973,29.0943,3969000
2010-04-08,29.0943,29.2397,28.9488,29.0943,5414400
2010-04-09,29.0458,29.0943,28.9488,28.9973,2069100
2010-04-12,29.0943,29.3852,28.9488,29.3367,6472800
2010-04-13,29.2397,29.3367,29.0943,29.3367,4483800
2010-04-14,29.3367,29.3367,29.0943,29.0943,2716200
2010-04-15,29.1428,29.3367,29.0458,29.2397,2789100
2010-04-16,29.2397,29.2397,29.0943,29.2397,4672800
2010-04-19,29.0458,29.2397,29.0458,29.1428,3222000
2010-04-20,29.2397,29.2397,28.9973,29.1428,2619000
2010-04-21,29.1428,29.1428,28.9973,29.0943,2771100
2010-04-22,28.9973,29.0458,28.4639,28.5124,10044000
2010-04-23,28.5124,28.5609,28.3669,28.5124,6523200
2010-04-26,28.5124,28.9003,28.5124,28.9003,3963600
2010-04-27,28.9003,28.9488,28.8033,28.9003,2934900
2010-04-28,28.5609,28.9488,28.5609,28.7548,5639400
2010-04-29,28.8033,28.8033,28.6094,28.7064,4883400
2010-04-30,28.8518,29.5307,28.8518,29.1912,17709300
2010-05-03,28.9973,29.0943,28.8518,28.9488,8368200
2010-05-04,28.9488,29.2397,28.8518,29.1428,8171100
2010-05-05,28.8518,29.1913,28.7548,29.1428,10102500
2010-05-06,29.0458,29.2397,28.9003,28.9973,11913300
2010-05-07,28.8033,29.0458,28.8033,28.8518,9499500
2010-05-10,28.9003,29.1912,28.8518,29.0943,7013700
2010-05-11,28.9973,29.0458,28.9003,28.9003,8559000
2010-05-12,28.9003,29.0943,28.9003,28.9003,4737600
2010-05-13,29.0943,29.2397,28.9973,29.1428,3121200
2010-05-14,28.9973,29.2397,28.9488,29.0943,4574700
2010-05-17,29.0943,29.2397,29.0458,29.1912,5287500
2010-05-18,29.1913,29.3367,29.1428,29.2882,3942000
2010-05-19,29.1913,29.3852,29.0943,29.3367,3097800
2010-05-20,29.3367,29.3367,29.1428,29.1912,2533500
2010-05-21,29.0458,29.4337,28.9973,29.2882,4714200
2010-05-24,29.2882,29.5792,29.1428,29.3852,2367000
2010-05-25,29.3367,29.5792,29.1913,29.4337,4745700
2010-05-26,29.4337,29.4337,29.2882,29.3367,4186800
2010-05-27,29.6762,29.6762,29.2397,29.2882,2337300
2010-05-28,29.2882,29.5307,29.2882,29.4337,3884400
2010-05-31,29.5307,29.6762,29.3852,29.6762,3652200
2010-06-01,29.6762,29.8216,29.2882,29.3852,3320100
2010-06-02,29.6277,29.6277,29.2882,29.3852,4726800
2010-06-03,29.6277,29.8216,29.4822,29.7731,3767400
2010-06-04,30.0156,30.0641,29.8216,29.9671,2688300
