Date,Open,High,Low,Close,Volume
2010-01-04,43.1328,43.2455,42.9073,43.1328,66300
2010-01-05,43.2455,43.4147,43.1328,43.3583,176460
2010-01-06,43.3583,43.3583,43.1328,43.2455,141780
2010-01-07,43.3583,43.5275,43.1328,43.3583,231540
2010-01-08,43.3583,43.6402,43.3583,43.5838,122400
2010-01-11,43.9221,43.9221,43.3583,43.3583,109140
2010-01-12,43.3583,43.4711,43.02,43.02,113220
2010-01-13,43.02,43.02,42.6817,42.6817,179520
2010-01-14,42.6817,43.0764,42.6253,42.7381,119340
2010-01-15,42.6817,42.8509,42.569,42.569,87720
2010-01-18,42.569,42.6253,42.3434,42.5126,219300
2010-01-19,42.5126,43.02,42.1743,42.3998,253980
2010-01-20,42.287,42.3434,41.9487,42.0615,298860
2010-01-21,41.8924,42.5689,41.836,42.2307,310080
2010-01-22,42.2307,42.2307,41.4977,41.4977,189720
2010-01-25,41.4413,41.7232,40.8211,40.8211,183600
2010-01-26,40.9338,41.103,38.3402,38.9604,435540
2010-01-27,38.9605,39.0168,38.8477,39.0168,402900
2010-01-28,39.0168,39.5807,39.0168,39.5243,189720
2010-01-29,39.4115,39.6934,38.9605,39.4115,240720
2010-02-01,39.4115,39.4679,38.9041,39.0168,378420
2010-02-02,38.9605,39.3551,38.9041,39.0732,479400
2010-02-03,39.0732,39.0732,38.6785,38.9041,399840
2010-02-04,38.7349,38.7349,37.1562,38.1147,541620
2010-02-05,37.2126,37.2126,36.1413,36.5924,598740
2010-02-08,36.3669,36.3669,35.6339,35.7466,469200
2010-02-09,35.6339,36.4796,35.4647,36.2541,593640
2010-02-10,36.2541,37.1562,36.1977,36.8179,525300
2010-02-22,37.4381,37.4381,36.2541,36.6488,354960
2010-02-23,36.6488,36.6488,36.4232,36.4232,316200
2010-02-24,36.4232,36.6488,35.9158,36.6488,351900
2010-02-25,37.2126,37.2126,36.4796,36.6488,312120
2010-02-26,37.0998,37.4381,36.6488,36.9307,512040
2010-03-01,37.1562,37.1562,36.6488,36.9307,323340
2010-03-02,36.9871,37.3254,36.9871,37.0998,656880
2010-03-03,37.4381,37.4381,36.9307,37.0998,928200
2010-03-04,37.269,37.269,36.8179,36.9307,514080
2010-03-05,36.9307,37.2126,36.9307,37.0434,433500
2010-03-08,37.0998,37.1562,36.8179,37.1562,675240
2010-03-09,37.269,38.5658,37.2126,38.453,623220
2010-03-10,38.453,38.453,37.8892,38.1711,228480
2010-03-11,38.1711,38.2275,37.7764,38.1147,187680
2010-03-12,38.1147,38.1711,37.8328,38.0583,176460
2010-03-15,38.1711,38.2275,37.4945,37.72,177480
2010-03-16,37.6637,38.1147,37.6637,38.1147,104040
2010-03-17,37.9456,38.3402,37.9456,38.3402,565080
2010-03-18,38.3402,38.9041,38.1147,38.453,745620
2010-03-19,38.3402,38.3966,38.1711,38.3402,412080
2010-03-22,38.3402,38.3402,37.9456,38.2839,159120
2010-03-23,38.2839,38.6222,38.2275,38.6222,240720
2010-03-24,38.6222,38.9041,38.5094,38.7913,245820
2010-03-25,38.7913,39.4115,38.5658,39.1296,299880
2010-03-26,39.1296,39.7498,38.9041,39.5243,370260
2010-03-29,39.5807,40.5956,39.5807,40.0317,401880
2010-03-30,40.2009,40.4264,39.7498,40.0317,238680
2010-03-31,40.3136,40.3136,39.5243,39.5243,293760
2010-04-01,39.7498,40.2573,39.5243,40.0317,303960
2010-04-02,40.4828,40.4828,40.0317,40.3136,229500
2010-04-06,40.5956,41.8924,40.37,40.8775,575280
2010-04-07,41.6668,41.6668,40.7083,41.3849,501840
2010-04-08,41.4413,41.7232,40.6519,41.3849,165240
2010-04-09,41.3849,42.1179,41.3849,41.7796,349860
2010-04-12,42.287,42.5689,41.2158,41.5541,273360
2010-04-13,41.3285,41.5541,40.7083,40.7647,283560
2010-04-14,40.7647,41.3285,40.7647,41.3285,124440
2010-04-15,41.3285,41.9487,41.3285,41.4413,182580
2010-04-16,41.3849,41.4977,41.0466,41.4977,224400
2010-04-19,41.4977,41.4977,40.37,40.37,315180
2010-04-20,40.5392,41.1594,40.4264,40.6519,390660
2010-04-21,40.7083,41.7796,40.7083,41.7796,544680
2010-04-22,43.9785,44.6551,43.3019,44.6551,1477980
2010-04-23,47.7562,47.7562,46.3466,46.5157,3320100
2010-04-26,46.2338,47.3051,44.8243,45.1062,1381080
2010-04-27,45.1062,45.7828,44.8243,45.0498,1514700
2010-04-28,43.4147,47.6434,43.1328,46.854,3310920
2010-04-29,49.6168,50.1242,48.6583,49.2221,2827440
2010-04-30,50.1806,50.1806,47.0796,49.6168,2110380
2010-05-03,49.6168,49.6168,47.7562,47.7562,674220
2010-05-04,48.4891,48.7711,47.3615,48.0381,707880
2010-05-05,46.0647,47.0232,45.3881,45.6136,1880880
2010-05-06,45.5572,47.3615,45.3881,46.0647,712980
2010-05-07,43.5838,46.6849,43.5838,45.7264,828240
2010-05-10,45.7264,46.2338,45.2189,45.7264,543660
2010-05-11,46.0083,46.2338,45.1626,45.1626,624240
2010-05-12,45.3881,45.7828,43.8094,44.204,755820
2010-05-13,44.6551,45.5009,44.6551,44.8806,747660
2010-05-14,44.7679,45.2753,44.7679,45.2189,403920
2010-05-17,44.9934,44.9934,44.5423,44.8243,545700
2010-05-18,44.9934,45.2189,44.8243,44.9934,408000
2010-05-19,43.8094,45.2753,43.8094,44.5423,475320
2010-05-20,44.1477,44.486,43.4147,43.5838,415140
