Date,Open,High,Low,Close,Volume
2010-01-04,28.4764,28.4764,28.0283,28.069,6064000
2010-01-05,28.1912,28.3135,27.7431,27.8653,10391000
2010-01-06,27.6209,28.3135,27.6209,28.2727,10046000
2010-01-07,28.3135,28.4764,27.7431,28.0283,12368000
2010-01-08,28.0283,28.1505,27.5394,27.9061,6780000
2010-01-11,28.1912,28.3949,28.069,28.232,10211000
2010-01-12,28.4357,28.4357,28.1912,28.2727,7174000
2010-01-13,28.1098,28.2727,27.9468,27.9875,8466000
2010-01-14,28.3542,28.8023,28.069,28.7208,21653000
2010-01-15,28.9245,29.2505,28.9245,28.9653,21392000
2010-01-18,28.7208,29.4541,28.7208,29.1282,17917000
2010-01-19,29.2504,29.2912,28.2727,28.4764,15873000
2010-01-20,28.5172,28.7208,27.6616,27.9468,17827000
2010-01-21,27.7431,27.9061,27.3765,27.5802,9669000
2010-01-22,27.295,27.295,26.521,26.6839,14225000
2010-01-25,26.4802,26.8876,26.2765,26.7654,8255000
2010-01-26,26.9691,27.0913,25.8691,26.1543,11747000
2010-01-27,26.3987,26.4395,25.9099,26.1543,7117000
2010-01-28,26.1543,26.6024,26.0728,26.2765,17649000
2010-01-29,26.0321,26.0321,25.3803,26.0321,11236000
2010-02-01,26.1543,26.358,25.9913,26.2358,9423000
2010-02-02,26.8469,27.0506,26.3173,26.6024,13332000
2010-02-03,26.8061,27.0913,26.6839,27.0506,10914000
2010-02-04,26.9691,26.9691,26.358,26.3987,9069000
2010-02-05,25.7062,25.8691,24.9729,25.0136,9541000
2010-02-08,25.2581,25.4617,24.8507,24.9321,6609000
2010-02-09,25.2988,26.0321,25.0544,25.7469,4703000
2010-02-10,26.3173,26.3173,25.8691,26.0728,4746000
2010-02-22,26.5617,26.8876,26.1136,26.1136,6502000
2010-02-23,26.6839,26.6839,25.9099,25.9913,9907000
2010-02-24,25.7469,26.6024,25.7469,26.0728,10737000
2010-02-25,26.0728,26.4802,25.9506,26.0728,9301000
2010-02-26,26.1136,26.6839,26.0321,26.6839,5727000
2010-03-01,26.6432,26.8469,26.2358,26.6432,7682000
